    id coordinates
  1446 (-104.1917, 55.3073), (-104.1883, 55.3097)
  1447 (-104.1842, 55.3093), (-104.1883, 55.3097)
  1448 (-104.1842, 55.3093), (-104.1841, 55.3083)
  1449 (-104.1842, 55.3093), (-104.1827, 55.3099)
  1450 (-104.1943, 55.3113), (-104.1969, 55.3112)
  1451 (-104.1943, 55.3113), (-104.1955, 55.3121)
  1452 (-104.1943, 55.3113), (-104.1940, 55.3108)
  1453 (-104.1943, 55.3113), (-104.1933, 55.3119)
  1454 (-104.1990, 55.3113), (-104.2002, 55.3119)
  1455 (-104.1990, 55.3113), (-104.1966, 55.3106)
  1456 (-104.1981, 55.3068), (-104.1991, 55.3064)
  1457 (-104.1981, 55.3068), (-104.1956, 55.3076)
  1458 (-104.2078, 55.3094), (-104.2129, 55.3110)
  1459 (-104.2078, 55.3094), (-104.2075, 55.3065)
  1460 (-104.2078, 55.3094), (-104.2072, 55.3108)
  1461 (-104.2078, 55.3094), (-104.2045, 55.3065)
  1462 (-104.2080, 55.3056), (-104.2075, 55.3065)
  1463 (-104.2121, 55.3035), (-104.2174, 55.3032)
  1464 (-104.2121, 55.3035), (-104.2121, 55.3024)
  1465 (-104.2201, 55.3042), (-104.2176, 55.3042)
  1466 (-104.2393, 55.2887), (-104.2404, 55.2882)
  1467 (-104.2393, 55.2887), (-104.2372, 55.2887)
  1468 (-104.2368, 55.2872), (-104.2390, 55.2863)
  1469 (-104.2368, 55.2872), (-104.2360, 55.2876)
  1470 (-104.2246, 55.2896), (-104.2224, 55.2897)
  1471 (-104.2307, 55.2936), (-104.2325, 55.2925)
  1472 (-104.2307, 55.2936), (-104.2288, 55.2949)
  1473 (-104.2307, 55.2936), (-104.2242, 55.2939)
  1474 (-104.2239, 55.3004), (-104.2206, 55.2993)
  1475 (-104.2502, 55.2975), (-104.2527, 55.2963)
  1476 (-104.2502, 55.2975), (-104.2524, 55.2988)
  1477 (-104.2455, 55.2916), (-104.2495, 55.2913)
  1478 (-104.2529, 55.2866), (-104.2531, 55.2873)
  1479 (-104.2529, 55.2866), (-104.2506, 55.2848)
  1480 (-104.2550, 55.2960), (-104.2581, 55.2971)
  1481 (-104.2550, 55.2960), (-104.2527, 55.2963)
  1482 (-104.2636, 55.2979), (-104.2647, 55.2968)
  1483 (-104.2636, 55.2979), (-104.2618, 55.2978)
  1484 (-104.2696, 55.2928), (-104.2696, 55.2943)
  1485 (-104.2806, 55.2921), (-104.2815, 55.2898)
  1486 (-104.2806, 55.2921), (-104.2806, 55.2933)
  1487 (-104.2711, 55.2956), (-104.2726, 55.2967)
  1488 (-104.2711, 55.2956), (-104.2696, 55.2943)
  1489 (-104.2741, 55.2993), (-104.2777, 55.2986)
  1490 (-104.2741, 55.2993), (-104.2726, 55.2967)
  1491 (-104.2855, 55.3002), (-104.2848, 55.2965)
  1492 (-104.2855, 55.3002), (-104.2777, 55.2986)
  1493 (-104.2851, 55.2942), (-104.2848, 55.2965)
  1494 (-104.2851, 55.2942), (-104.2806, 55.2933)
  1495 (-104.2885, 55.3146), (-104.2813, 55.3156)
  1496 (-104.2658, 55.3320), (-104.2730, 55.3311)
  1497 (-104.2658, 55.3320), (-104.2635, 55.3231)
  1498 (-104.2658, 55.3320), (-104.2563, 55.3344)
  1499 (-104.2359, 55.3343), (-104.2389, 55.3339)
  1500 (-104.2359, 55.3343), (-104.2317, 55.3340)
  1501 (-104.2377, 55.3298), (-104.2458, 55.3300)
  1502 (-104.2377, 55.3298), (-104.2385, 55.3319)
  1503 (-104.2379, 55.3204), (-104.2400, 55.3201)
  1504 (-104.2409, 55.3106), (-104.2456, 55.3101)
  1505 (-104.2409, 55.3106), (-104.2393, 55.3078)
  1506 (-104.2409, 55.3106), (-104.2375, 55.3136)
  1507 (-104.2651, 55.3070), (-104.2714, 55.3051)
  1508 (-104.2651, 55.3070), (-104.2630, 55.3014)
  1509 (-104.2651, 55.3070), (-104.2611, 55.3107)
  1510 (-104.2372, 55.3154), (-104.2394, 55.3167)
  1511 (-104.2372, 55.3154), (-104.2375, 55.3136)
  1512 (-104.2372, 55.3154), (-104.2274, 55.3148)
  1513 (-104.2479, 55.3100), (-104.2494, 55.3099)
  1514 (-104.2479, 55.3100), (-104.2475, 55.3112)
  1515 (-104.2479, 55.3100), (-104.2456, 55.3101)
  1516 (-104.2547, 55.3151), (-104.2540, 55.3138)
  1517 (-104.2547, 55.3151), (-104.2546, 55.3164)
  1518 (-104.2299, 55.3089), (-104.2292, 55.3099)
  1519 (-104.2225, 55.3114), (-104.2220, 55.3109)
  1520 (-104.2225, 55.3114), (-104.2191, 55.3115)
  1521 (-104.2215, 55.3103), (-104.2220, 55.3109)
  1522 (-104.2215, 55.3103), (-104.2215, 55.3098)
  1523 (-104.2236, 55.3149), (-104.2274, 55.3148)
  1524 (-104.2236, 55.3149), (-104.2242, 55.3175)
  1525 (-104.2236, 55.3149), (-104.2199, 55.3151)
  1526 (-104.2179, 55.3148), (-104.2199, 55.3151)
  1527 (-104.2097, 55.3124), (-104.2100, 55.3139)
  1528 (-104.2097, 55.3124), (-104.2069, 55.3129)
  1529 (-104.2052, 55.3129), (-104.2069, 55.3129)
  1530 (-104.2052, 55.3129), (-104.2046, 55.3132)
  1531 (-104.2017, 55.3133), (-104.2024, 55.3134)
  1532 (-104.2017, 55.3133), (-104.1992, 55.3139)
  1533 (-104.1941, 55.3141), (-104.1992, 55.3139)
  1534 (-104.1941, 55.3141), (-104.1949, 55.3160)
  1535 (-104.1941, 55.3141), (-104.1933, 55.3129)
  1536 (-104.1941, 55.3141), (-104.1894, 55.3148)
  1537 (-104.1859, 55.3154), (-104.1894, 55.3148)
  1538 (-104.1859, 55.3154), (-104.1862, 55.3168)
  1539 (-104.1859, 55.3154), (-104.1855, 55.3147)
  1540 (-104.1882, 55.3195), (-104.1877, 55.3199)
  1541 (-104.1882, 55.3195), (-104.1858, 55.3172)
  1542 (-104.1882, 55.3195), (-104.1828, 55.3187)
  1543 (-104.1874, 55.3260), (-104.1904, 55.3258)
  1544 (-104.1874, 55.3260), (-104.1882, 55.3281)
  1545 (-104.1874, 55.3260), (-104.1863, 55.3239)
  1546 (-104.1973, 55.3219), (-104.1984, 55.3207)
  1547 (-104.1973, 55.3219), (-104.1947, 55.3227)
  1548 (-104.1978, 55.3179), (-104.2014, 55.3180)
  1549 (-104.1978, 55.3179), (-104.1949, 55.3160)
  1550 (-104.1978, 55.3179), (-104.1945, 55.3185)
  1551 (-104.2029, 55.3178), (-104.2025, 55.3163)
  1552 (-104.2029, 55.3178), (-104.2030, 55.3195)
  1553 (-104.2029, 55.3178), (-104.2014, 55.3180)
  1554 (-104.2012, 55.3213), (-104.2022, 55.3213)
  1555 (-104.2012, 55.3213), (-104.1999, 55.3219)
  1556 (-104.2071, 55.3216), (-104.2099, 55.3219)
  1557 (-104.2071, 55.3216), (-104.2061, 55.3217)
  1558 (-104.2065, 55.3173), (-104.2087, 55.3166)
  1559 (-104.2065, 55.3173), (-104.2060, 55.3147)
  1560 (-104.2065, 55.3173), (-104.2055, 55.3193)
  1561 (-104.2112, 55.3157), (-104.2121, 55.3156)
  1562 (-104.2112, 55.3157), (-104.2087, 55.3166)
  1563 (-104.2117, 55.3218), (-104.2136, 55.3219)
  1564 (-104.2117, 55.3218), (-104.2099, 55.3219)
  1565 (-104.2154, 55.3218), (-104.2174, 55.3218)
  1566 (-104.2154, 55.3218), (-104.2136, 55.3219)
  1567 (-104.2199, 55.3214), (-104.2230, 55.3210)
  1568 (-104.2199, 55.3214), (-104.2174, 55.3218)
  1569 (-104.2256, 55.3204), (-104.2265, 55.3232)
  1570 (-104.2256, 55.3204), (-104.2230, 55.3210)
  1571 (-104.2273, 55.3261), (-104.2282, 55.3302)
  1572 (-104.2273, 55.3261), (-104.2265, 55.3232)
  1573 (-104.2273, 55.3261), (-104.2241, 55.3263)
  1574 (-104.2218, 55.3259), (-104.2241, 55.3263)
  1575 (-104.2218, 55.3259), (-104.2216, 55.3274)
  1576 (-104.2218, 55.3259), (-104.2206, 55.3244)
  1577 (-104.2221, 55.3289), (-104.2216, 55.3274)
  1578 (-104.2221, 55.3289), (-104.2215, 55.3296)
  1579 (-104.2240, 55.3354), (-104.2246, 55.3376)
  1580 (-104.2111, 55.3363), (-104.2108, 55.3385)
  1581 (-104.2104, 55.3312), (-104.2156, 55.3312)
  1582 (-104.2104, 55.3312), (-104.2104, 55.3287)
  1583 (-104.2109, 55.3265), (-104.2130, 55.3264)
  1584 (-104.2109, 55.3265), (-104.2104, 55.3287)
  1585 (-104.2109, 55.3265), (-104.2071, 55.3269)
  1586 (-104.2058, 55.3269), (-104.2071, 55.3269)
  1587 (-104.2023, 55.3263), (-104.2030, 55.3289)
  1588 (-104.2023, 55.3263), (-104.2015, 55.3247)
  1589 (-104.2023, 55.3263), (-104.2003, 55.3277)
  1590 (-104.1956, 55.3293), (-104.1977, 55.3306)
  1591 (-104.1956, 55.3293), (-104.1925, 55.3295)
  1592 (-104.1977, 55.3327), (-104.1989, 55.3325)
  1593 (-104.1977, 55.3327), (-104.1968, 55.3349)
  1594 (-104.1977, 55.3327), (-104.1934, 55.3333)
  1595 (-104.1991, 55.3365), (-104.2015, 55.3363)
  1596 (-104.1991, 55.3365), (-104.1968, 55.3349)
  1597 (-104.1991, 55.3365), (-104.1940, 55.3370)
  1598 (-104.2036, 55.3393), (-104.2026, 55.3387)
  1599 (-104.2036, 55.3393), (-104.2028, 55.3400)
  1600 (-104.1962, 55.3396), (-104.1993, 55.3405)
  1601 (-104.1900, 55.3369), (-104.1940, 55.3370)
  1602 (-104.1900, 55.3369), (-104.1909, 55.3389)
  1603 (-104.1900, 55.3369), (-104.1895, 55.3346)
  1604 (-104.1895, 55.3332), (-104.1934, 55.3333)
  1605 (-104.1895, 55.3332), (-104.1892, 55.3314)
  1606 (-104.1895, 55.3332), (-104.1895, 55.3346)
  1607 (-104.1887, 55.3298), (-104.1925, 55.3295)
  1608 (-104.1887, 55.3298), (-104.1892, 55.3314)
  1609 (-104.1887, 55.3298), (-104.1882, 55.3281)
  1610 (-104.1825, 55.3265), (-104.1820, 55.3242)
  1611 (-104.1825, 55.3265), (-104.1828, 55.3285)
  1612 (-104.1825, 55.3265), (-104.1807, 55.3266)
  1613 (-104.1787, 55.3266), (-104.1807, 55.3266)
  1614 (-104.1787, 55.3266), (-104.1791, 55.3287)
  1615 (-104.1787, 55.3266), (-104.1781, 55.3244)
  1616 (-104.1787, 55.3266), (-104.1768, 55.3268)
  1617 (-104.1803, 55.3221), (-104.1790, 55.3197)
  1618 (-104.1803, 55.3221), (-104.1800, 55.3243)
  1619 (-104.1803, 55.3221), (-104.1759, 55.3225)
  1620 (-104.1820, 55.3176), (-104.1810, 55.3198)
  1621 (-104.1820, 55.3176), (-104.1788, 55.3186)
  1622 (-104.1769, 55.3188), (-104.1788, 55.3186)
  1623 (-104.1769, 55.3188), (-104.1752, 55.3189)
  1624 (-104.1795, 55.3152), (-104.1805, 55.3160)
  1625 (-104.1795, 55.3152), (-104.1782, 55.3152)
  1626 (-104.1702, 55.3161), (-104.1745, 55.3159)
  1627 (-104.1702, 55.3161), (-104.1706, 55.3151)
  1628 (-104.1702, 55.3161), (-104.1696, 55.3171)
  1629 (-104.1689, 55.3146), (-104.1705, 55.3145)
  1630 (-104.1689, 55.3146), (-104.1692, 55.3152)
  1631 (-104.1650, 55.3149), (-104.1647, 55.3155)
  1632 (-104.1650, 55.3149), (-104.1637, 55.3150)
  1633 (-104.1659, 55.3207), (-104.1679, 55.3203)
  1634 (-104.1659, 55.3207), (-104.1662, 55.3228)
  1635 (-104.1695, 55.3187), (-104.1720, 55.3188)
  1636 (-104.1695, 55.3187), (-104.1677, 55.3193)
  1637 (-104.1728, 55.3212), (-104.1754, 55.3202)
  1638 (-104.1728, 55.3212), (-104.1720, 55.3188)
  1639 (-104.1728, 55.3212), (-104.1681, 55.3214)
  1640 (-104.1711, 55.3238), (-104.1721, 55.3248)
  1641 (-104.1711, 55.3238), (-104.1686, 55.3239)
  1642 (-104.1729, 55.3270), (-104.1768, 55.3268)
  1643 (-104.1729, 55.3270), (-104.1735, 55.3291)
  1644 (-104.1729, 55.3270), (-104.1721, 55.3248)
  1645 (-104.1729, 55.3270), (-104.1693, 55.3272)
  1646 (-104.1573, 55.3158), (-104.1582, 55.3167)
  1647 (-104.1583, 55.3178), (-104.1582, 55.3167)
  1648 (-104.1583, 55.3178), (-104.1586, 55.3188)
  1649 (-104.1594, 55.3214), (-104.1597, 55.3235)
  1650 (-104.1594, 55.3214), (-104.1586, 55.3188)
  1651 (-104.1561, 55.3270), (-104.1585, 55.3297)
  1652 (-104.1561, 55.3270), (-104.1539, 55.3241)
  1653 (-104.1621, 55.3268), (-104.1626, 55.3294)
  1654 (-104.1621, 55.3268), (-104.1597, 55.3235)
  1655 (-104.1672, 55.3263), (-104.1688, 55.3250)
  1656 (-104.1672, 55.3263), (-104.1678, 55.3294)
  1657 (-104.1672, 55.3263), (-104.1662, 55.3228)
  1658 (-104.1630, 55.3311), (-104.1638, 55.3326)
  1659 (-104.1630, 55.3311), (-104.1626, 55.3294)
  1660 (-104.1579, 55.3325), (-104.1594, 55.3345)
  1661 (-104.1579, 55.3325), (-104.1551, 55.3321)
  1662 (-104.1675, 55.3311), (-104.1701, 55.3311)
  1663 (-104.1675, 55.3311), (-104.1678, 55.3294)
  1664 (-104.1675, 55.3311), (-104.1669, 55.3324)
  1665 (-104.1738, 55.3308), (-104.1735, 55.3291)
  1666 (-104.1738, 55.3308), (-104.1742, 55.3323)
  1667 (-104.1738, 55.3308), (-104.1701, 55.3311)
  1668 (-104.1796, 55.3306), (-104.1813, 55.3304)
  1669 (-104.1796, 55.3306), (-104.1791, 55.3287)
  1670 (-104.1796, 55.3306), (-104.1776, 55.3307)
  1671 (-104.1833, 55.3303), (-104.1836, 55.3319)
  1672 (-104.1833, 55.3303), (-104.1828, 55.3285)
  1673 (-104.1833, 55.3303), (-104.1813, 55.3304)
  1674 (-104.1840, 55.3335), (-104.1843, 55.3350)
  1675 (-104.1840, 55.3335), (-104.1836, 55.3319)
  1676 (-104.1840, 55.3335), (-104.1820, 55.3336)
  1677 (-104.1800, 55.3337), (-104.1820, 55.3336)
  1678 (-104.1800, 55.3337), (-104.1798, 55.3320)
  1679 (-104.1800, 55.3337), (-104.1804, 55.3352)
  1680 (-104.1800, 55.3337), (-104.1783, 55.3338)
  1681 (-104.1847, 55.3372), (-104.1843, 55.3350)
  1682 (-104.1847, 55.3372), (-104.1846, 55.3392)
  1683 (-104.1847, 55.3372), (-104.1829, 55.3373)
  1684 (-104.1811, 55.3373), (-104.1829, 55.3373)
  1685 (-104.1811, 55.3373), (-104.1804, 55.3352)
  1686 (-104.1811, 55.3373), (-104.1810, 55.3390)
  1687 (-104.1811, 55.3373), (-104.1790, 55.3372)
  1688 (-104.1753, 55.3372), (-104.1790, 55.3372)
  1689 (-104.1753, 55.3372), (-104.1765, 55.3387)
  1690 (-104.1753, 55.3372), (-104.1749, 55.3355)
  1691 (-104.1753, 55.3372), (-104.1727, 55.3382)
  1692 (-104.1746, 55.3340), (-104.1783, 55.3338)
  1693 (-104.1746, 55.3340), (-104.1742, 55.3323)
  1694 (-104.1746, 55.3340), (-104.1749, 55.3355)
  1695 (-104.1746, 55.3340), (-104.1708, 55.3342)
  1696 (-104.1686, 55.3346), (-104.1708, 55.3342)
  1697 (-104.1686, 55.3346), (-104.1669, 55.3324)
  1698 (-104.1686, 55.3346), (-104.1671, 55.3354)
  1699 (-104.1596, 55.3353), (-104.1599, 55.3361)
  1700 (-104.1596, 55.3353), (-104.1594, 55.3345)
  1701 (-104.1596, 55.3353), (-104.1561, 55.3369)
  1702 (-104.1604, 55.3387), (-104.1624, 55.3414)
  1703 (-104.1604, 55.3387), (-104.1602, 55.3363)
  1704 (-104.1604, 55.3387), (-104.1584, 55.3402)
  1705 (-104.1660, 55.3374), (-104.1681, 55.3392)
  1706 (-104.1698, 55.3375), (-104.1727, 55.3390)
  1707 (-104.1698, 55.3375), (-104.1699, 55.3369)
  1708 (-104.1690, 55.3408), (-104.1725, 55.3423)
  1709 (-104.1690, 55.3408), (-104.1681, 55.3392)
  1710 (-104.1747, 55.3406), (-104.1762, 55.3404)
  1711 (-104.1747, 55.3406), (-104.1762, 55.3421)
  1712 (-104.1747, 55.3406), (-104.1727, 55.3390)
  1713 (-104.1799, 55.3404), (-104.1835, 55.3405)
  1714 (-104.1799, 55.3404), (-104.1809, 55.3418)
  1715 (-104.1799, 55.3404), (-104.1793, 55.3387)
  1716 (-104.1799, 55.3404), (-104.1762, 55.3404)
  1717 (-104.1854, 55.3403), (-104.1846, 55.3392)
  1718 (-104.1854, 55.3403), (-104.1835, 55.3405)
  1719 (-104.1696, 55.3481), (-104.1706, 55.3490)
  1720 (-104.1696, 55.3481), (-104.1686, 55.3469)
  1721 (-104.1696, 55.3481), (-104.1668, 55.3484)
  1722 (-104.1642, 55.3436), (-104.1639, 55.3440)
  1723 (-104.1642, 55.3436), (-104.1624, 55.3414)
  1724 (-104.1590, 55.3439), (-104.1596, 55.3443)
  1725 (-104.1570, 55.3406), (-104.1579, 55.3407)
  1726 (-104.1485, 55.3423), (-104.1495, 55.3417)
  1727 (-104.1485, 55.3423), (-104.1477, 55.3424)
  1728 (-104.1525, 55.3433), (-104.1538, 55.3436)
  1729 (-104.1555, 55.3439), (-104.1564, 55.3445)
  1730 (-104.1555, 55.3439), (-104.1538, 55.3436)
  1731 (-104.1544, 55.3467), (-104.1535, 55.3472)
  1732 (-104.1604, 55.3469), (-104.1604, 55.3475)
  1733 (-104.1594, 55.3485), (-104.1628, 55.3484)
  1734 (-104.1594, 55.3485), (-104.1516, 55.3492)
  1735 (-104.1488, 55.3476), (-104.1513, 55.3481)
  1736 (-104.1488, 55.3476), (-104.1487, 55.3461)
  1737 (-104.1488, 55.3476), (-104.1496, 55.3504)
  1738 (-104.1454, 55.3485), (-104.1467, 55.3484)
  1739 (-104.1491, 55.3548), (-104.1526, 55.3543)
  1740 (-104.1491, 55.3548), (-104.1479, 55.3549)
  1741 (-104.1515, 55.3514), (-104.1521, 55.3513)
  1742 (-104.1681, 55.3508), (-104.1692, 55.3512)
  1743 (-104.1681, 55.3508), (-104.1673, 55.3509)
  1744 (-104.1565, 55.3543), (-104.1605, 55.3545)
  1745 (-104.1565, 55.3543), (-104.1573, 55.3564)
  1746 (-104.1565, 55.3543), (-104.1559, 55.3521)
  1747 (-104.1641, 55.3544), (-104.1679, 55.3540)
  1748 (-104.1641, 55.3544), (-104.1643, 55.3531)
  1749 (-104.1641, 55.3544), (-104.1648, 55.3558)
  1750 (-104.1641, 55.3544), (-104.1605, 55.3545)
  1751 (-104.1612, 55.3584), (-104.1673, 55.3583)
  1752 (-104.1612, 55.3584), (-104.1609, 55.3561)
  1753 (-104.1534, 55.3583), (-104.1525, 55.3585)
  1754 (-104.1578, 55.3618), (-104.1592, 55.3617)
  1755 (-104.1578, 55.3618), (-104.1573, 55.3628)
  1756 (-104.1691, 55.3622), (-104.1688, 55.3642)
  1757 (-104.1691, 55.3622), (-104.1676, 55.3622)
  1758 (-104.1700, 55.3663), (-104.1777, 55.3655)
  1759 (-104.1700, 55.3663), (-104.1709, 55.3683)
  1760 (-104.1700, 55.3663), (-104.1688, 55.3642)
  1761 (-104.1700, 55.3663), (-104.1640, 55.3669)
  1762 (-104.1814, 55.3643), (-104.1853, 55.3653)
  1763 (-104.1814, 55.3643), (-104.1777, 55.3655)
  1764 (-104.1871, 55.3640), (-104.1870, 55.3630)
  1765 (-104.1909, 55.3643), (-104.1916, 55.3645)
  1766 (-104.1909, 55.3643), (-104.1907, 55.3627)
  1767 (-104.1899, 55.3596), (-104.1897, 55.3584)
  1768 (-104.1843, 55.3601), (-104.1824, 55.3600)
  1769 (-104.1700, 55.3579), (-104.1707, 55.3577)
  1770 (-104.1700, 55.3579), (-104.1673, 55.3583)
  1771 (-104.1781, 55.3571), (-104.1818, 55.3568)
  1772 (-104.1781, 55.3571), (-104.1787, 55.3592)
  1773 (-104.1781, 55.3571), (-104.1776, 55.3550)
  1774 (-104.1781, 55.3571), (-104.1744, 55.3574)
  1775 (-104.1713, 55.3536), (-104.1735, 55.3533)
  1776 (-104.1713, 55.3536), (-104.1718, 55.3554)
  1777 (-104.1713, 55.3536), (-104.1705, 55.3520)
  1778 (-104.1713, 55.3536), (-104.1698, 55.3538)
  1779 (-104.1772, 55.3530), (-104.1810, 55.3527)
  1780 (-104.1772, 55.3530), (-104.1769, 55.3507)
  1781 (-104.1772, 55.3530), (-104.1776, 55.3550)
  1782 (-104.1772, 55.3530), (-104.1735, 55.3533)
  1783 (-104.1844, 55.3562), (-104.1841, 55.3546)
  1784 (-104.1844, 55.3562), (-104.1818, 55.3568)
  1785 (-104.1836, 55.3526), (-104.1853, 55.3520)
  1786 (-104.1836, 55.3526), (-104.1841, 55.3546)
  1787 (-104.1836, 55.3526), (-104.1819, 55.3504)
  1788 (-104.1836, 55.3526), (-104.1810, 55.3527)
  1789 (-104.1871, 55.3513), (-104.1861, 55.3501)
  1790 (-104.1871, 55.3513), (-104.1854, 55.3520)
  1791 (-104.1875, 55.3481), (-104.1879, 55.3500)
  1792 (-104.1875, 55.3481), (-104.1856, 55.3479)
  1793 (-104.1833, 55.3477), (-104.1856, 55.3479)
  1794 (-104.1833, 55.3477), (-104.1794, 55.3463)
  1795 (-104.1810, 55.3494), (-104.1801, 55.3489)
  1796 (-104.1764, 55.3481), (-104.1801, 55.3489)
  1797 (-104.1764, 55.3481), (-104.1769, 55.3507)
  1798 (-104.1764, 55.3481), (-104.1753, 55.3461)
  1799 (-104.1764, 55.3481), (-104.1724, 55.3488)
  1800 (-104.1735, 55.3443), (-104.1728, 55.3434)
  1801 (-104.1735, 55.3443), (-104.1712, 55.3446)
  1802 (-104.1804, 55.3435), (-104.1803, 55.3429)
  1803 (-104.1804, 55.3435), (-104.1786, 55.3436)
  1804 (-104.1862, 55.3437), (-104.1859, 55.3425)
  1805 (-104.1862, 55.3437), (-104.1844, 55.3439)
  1806 (-104.1892, 55.3537), (-104.1894, 55.3541)
  1807 (-104.1892, 55.3568), (-104.1914, 55.3573)
  1808 (-104.1892, 55.3568), (-104.1897, 55.3584)
  1809 (-104.1944, 55.3576), (-104.1953, 55.3581)
  1810 (-104.1944, 55.3576), (-104.1914, 55.3573)
  1811 (-104.1948, 55.3555), (-104.1984, 55.3556)
  1812 (-104.1948, 55.3555), (-104.1945, 55.3569)
  1813 (-104.1948, 55.3555), (-104.1937, 55.3539)
  1814 (-104.1948, 55.3555), (-104.1909, 55.3551)
  1815 (-104.1961, 55.3636), (-104.2002, 55.3640)
  1816 (-104.1961, 55.3636), (-104.1961, 55.3624)
  1817 (-104.1961, 55.3636), (-104.1968, 55.3666)
  1818 (-104.2028, 55.3609), (-104.1996, 55.3611)
  1819 (-104.2088, 55.3583), (-104.2084, 55.3572)
  1820 (-104.2047, 55.3558), (-104.2094, 55.3546)
  1821 (-104.2047, 55.3558), (-104.2049, 55.3517)
  1822 (-104.2047, 55.3558), (-104.2049, 55.3575)
  1823 (-104.2047, 55.3558), (-104.1984, 55.3556)
  1824 (-104.1949, 55.3482), (-104.1934, 55.3496)
  1825 (-104.1941, 55.3440), (-104.1996, 55.3444)
  1826 (-104.1941, 55.3440), (-104.1891, 55.3423)
  1827 (-104.2021, 55.3446), (-104.2033, 55.3441)
  1828 (-104.2021, 55.3446), (-104.1996, 55.3444)
  1829 (-104.2110, 55.3446), (-104.2169, 55.3461)
  1830 (-104.2110, 55.3446), (-104.2108, 55.3427)
  1831 (-104.2110, 55.3446), (-104.2062, 55.3447)
  1832 (-104.2159, 55.3418), (-104.2203, 55.3402)
  1833 (-104.2159, 55.3418), (-104.2108, 55.3427)
  1834 (-104.2255, 55.3500), (-104.2304, 55.3472)
  1835 (-104.2255, 55.3500), (-104.2281, 55.3538)
  1836 (-104.2255, 55.3500), (-104.2228, 55.3446)
  1837 (-104.2213, 55.3529), (-104.2243, 55.3570)
  1838 (-104.2213, 55.3529), (-104.2196, 55.3516)
  1839 (-104.2094, 55.3482), (-104.2087, 55.3483)
  1840 (-104.2082, 55.3510), (-104.2086, 55.3512)
  1841 (-104.2133, 55.3548), (-104.2136, 55.3569)
  1842 (-104.2133, 55.3548), (-104.2094, 55.3546)
  1843 (-104.2172, 55.3579), (-104.2168, 55.3567)
  1844 (-104.2172, 55.3579), (-104.2139, 55.3583)
  1845 (-104.2254, 55.3630), (-104.2265, 55.3647)
  1846 (-104.2254, 55.3630), (-104.2207, 55.3607)
  1847 (-104.2334, 55.3610), (-104.2369, 55.3607)
  1848 (-104.2334, 55.3610), (-104.2334, 55.3600)
  1849 (-104.1762, 55.3701), (-104.1786, 55.3700)
  1850 (-104.1762, 55.3701), (-104.1745, 55.3681)
  1851 (-104.1762, 55.3701), (-104.1745, 55.3703)
  1852 (-104.1740, 55.3705), (-104.1745, 55.3703)
  1853 (-104.1836, 55.3685), (-104.1836, 55.3741)
  1854 (-104.1848, 55.3734), (-104.1869, 55.3733)
  1855 (-104.1848, 55.3734), (-104.1836, 55.3741)
  1856 (-104.1844, 55.3698), (-104.1861, 55.3697)
  1857 (-104.1844, 55.3698), (-104.1821, 55.3676)
  1858 (-104.1844, 55.3698), (-104.1786, 55.3700)
  1859 (-104.1978, 55.3731), (-104.1968, 55.3666)
  1860 (-104.1978, 55.3731), (-104.1951, 55.3753)
  1861 (-104.1978, 55.3731), (-104.1903, 55.3714)
  1862 (-104.1971, 55.3775), (-104.1977, 55.3778)
  1863 (-104.2088, 55.3793), (-104.2104, 55.3765)
  1864 (-104.2088, 55.3793), (-104.2094, 55.3823)
  1865 (-104.2102, 55.3727), (-104.2170, 55.3724)
  1866 (-104.2102, 55.3727), (-104.2104, 55.3765)
  1867 (-104.2102, 55.3727), (-104.2016, 55.3709)
  1868 (-104.2293, 55.3742), (-104.2325, 55.3674)
  1869 (-104.2293, 55.3742), (-104.2303, 55.3817)
  1870 (-104.2293, 55.3742), (-104.2170, 55.3724)
  1871 (-104.2309, 55.3840), (-104.2303, 55.3817)
  1872 (-104.2464, 55.3778), (-104.2518, 55.3771)
  1873 (-104.2464, 55.3778), (-104.2426, 55.3793)
  1874 (-104.2473, 55.3718), (-104.2507, 55.3723)
  1875 (-104.2473, 55.3718), (-104.2462, 55.3694)
  1876 (-104.2473, 55.3718), (-104.2460, 55.3724)
  1877 (-104.2620, 55.3666), (-104.2603, 55.3625)
  1878 (-104.2620, 55.3666), (-104.2502, 55.3698)
  1879 (-104.2599, 55.3600), (-104.2592, 55.3560)
  1880 (-104.2599, 55.3600), (-104.2603, 55.3625)
  1881 (-104.2599, 55.3600), (-104.2446, 55.3610)
  1882 (-104.2592, 55.3497), (-104.2590, 55.3460)
  1883 (-104.2592, 55.3497), (-104.2582, 55.3510)
  1884 (-104.2585, 55.3408), (-104.2590, 55.3460)
  1885 (-104.2585, 55.3408), (-104.2407, 55.3417)
  1886 (-104.3024, 55.3389), (-104.3052, 55.3387)
  1887 (-104.0709, 55.3145), (-104.0710, 55.3143)
  1888 (-104.0709, 55.3145), (-104.0703, 55.3143)
  1889 (-104.0696, 55.3140), (-104.0697, 55.3143)
  1890 (-104.0696, 55.3140), (-104.0690, 55.3137)
  1891 (-104.0696, 55.3140), (-104.0688, 55.3143)
  1892 (-104.0676, 55.3149), (-104.0680, 55.3147)
  1893 (-104.0676, 55.3149), (-104.0679, 55.3150)
  1894 (-104.0676, 55.3149), (-104.0674, 55.3148)
  1895 (-104.0676, 55.3149), (-104.0673, 55.3151)
  1896 (-104.0664, 55.3156), (-104.0666, 55.3156)
