4678	1763	300
5545	2754	300
2947	10381	300
2875	13791	300
2737	14156	300
1312	10504	300
3589	14661	300
1603	4910	300
5832	4910	300
5840	10557	300
4678	15417	300
1457	10591	300
5545	10748	300
5544	10755	300
452	999999	306
5841	2789	306
18	3	306
2257	61	306
3333	101	306
3099	13621	306
2734	14121	306
2733	14167	306
3333	14222	306
3695	4843	306
11	4910	306
5833	4910	306
5841	10557	306
15	10564	306
18	10591	306
1607	10591	306
2257	10607	306
2034	10714	306
1828	10763	306
5084	26934	306
1611	23	312
453	999999	312
2616	87	312
3458	106	312
5842	2789	312
3458	14661	312
5842	10557	312
2616	10589	312
2403	15910	312
1883	10591	312
1611	10618	312
2217	56	318
2593	83	318
3010	97	318
3010	13624	318
3190	13624	318
3591	14518	318
12	4910	318
5834	4910	318
2593	15368	318
2111	10739	318
2217	10795	318
454	999999	324
3100	98	324
5843	2789	324
19	3	324
5707	10384	324
3100	13616	324
3098	13624	324
5704	13772	324
2875	13772	324
2672	14167	324
3454	14616	324
5029	14694	324
4998	15046	324
5835	4910	324
5843	10557	324
16	10564	324
1606	10564	324
2502	15531	324
2535	15531	324
2255	10581	324
19	10591	324
2462	16853	324
4221	21255	324
2364	65	330
3911	142	330
4701	1764	330
455	999999	330
5844	2789	330
1889	27	330
5706	10395	330
3099	13619	330
2874	14121	330
3455	14616	330
3456	14616	330
5084	14623	330
4701	14848	330
1604	4910	330
5836	4910	330
5844	10557	330
3695	15335	330
3833	15531	330
3911	16055	330
2364	17578	330
1889	10714	330
2036	10755	330
456	8	336
5845	2789	336
3007	13791	336
3188	13796	336
456	4251	336
1405	10492	336
3591	4622	336
3590	14661	336
13	4910	336
5845	10557	336
1886	10618	336
5542	10714	336
2035	10718	336
5543	10718	336
5030	26934	336
20	3	342
1612	23	342
3834	129	342
4978	1854	342
5140	1872	342
5490	2701	342
5140	10278	342
5490	10287	342
3457	14616	342
5029	14789	342
4978	15037	342
5837	4910	342
17	10564	342
3834	15499	342
2615	10581	342
20	10591	342
1608	10591	342
1612	10618	342
1578	10627	342
3192	99	348
457	999999	348
5846	2789	348
1461	19	348
3192	13619	348
5084	14646	348
3591	14670	348
5838	4910	348
5846	10557	348
1457	10564	348
4678	15435	348
1461	10587	348
4221	21399	348
2325	62	354
2738	92	354
458	999999	354
5847	2789	354
2674	90	354
2949	95	354
5140	10275	354
5466	10290	354
2948	10390	354
2949	10402	354
3009	13796	354
3415	14156	354
2674	14156	354
2738	14156	354
2734	14167	354
3694	14616	354
4701	14704	354
1310	10548	354
14	4910	354
1456	4910	354
5839	4910	354
5847	10557	354
18	10564	354
1607	10564	354
3806	15496	354
2256	10581	354
1458	10591	354
2325	17201	354
3834	27155	354
5708	2788	360
21	3	360
459	999999	360
2405	69	360
2536	81	360
5546	2754	360
5848	2789	360
5708	10364	360
3007	13772	360
3097	13796	360
2735	14121	360
5030	14623	360
5029	14804	360
3591	14804	360
1309	4910	360
1605	4910	360
5848	10557	360
1883	10564	360
2536	15517	360
2405	15553	360
2257	10583	360
2403	10588	360
21	10591	360
1884	10591	360
5546	10748	360
1828	10755	360
5545	10755	360
3459	106	366
5466	10291	366
3191	13624	366
3454	14543	366
3459	14661	366
5840	4910	366
3834	15501	366
2324	10620	366
1829	10739	366
460	999999	372
2037	29	372
3416	104	372
5849	2789	372
1613	23	372
3416	14484	372
3455	14543	372
3456	14543	372
3332	14616	372
5029	14814	372
3591	14814	372
4998	15037	372
15	4910	372
5841	4910	372
5849	10557	372
19	10564	372
3695	15501	372
1609	10591	372
1613	10618	372
2037	10763	372
22	3	378
1313	13	378
461	999999	378
1890	27	378
5850	2789	378
2385	68	378
3661	111	378
3932	145	378
4856	1811	378
3186	13791	378
4856	14013	378
2874	14167	378
4831	14180	378
3333	14616	378
1313	10504	378
5030	14646	378
5084	14658	378
3661	14789	378
5842	4910	378
5850	10557	378
3806	15499	378
2502	15553	378
2535	15553	378
22	10591	378
3932	16561	378
2385	16842	378
1890	10714	378
462	999999	384
1830	26	384
5031	1860	384
5851	2789	384
3189	13796	384
2732	10490	384
5031	14440	384
3457	14543	384
5029	14816	384
3591	14816	384
5851	10557	384
3833	15553	384
1887	10618	384
1830	10736	384
2111	10763	384
2877	94	390
2877	10406	390
3100	13621	390
4978	15030	390
16	4910	390
1606	4910	390
5843	4910	390
20	10564	390
1608	10564	390
3834	15510	390
2405	15591	390
2593	15910	390
4221	7059	390
4831	26919	390
3806	27155	390
23	3	396
463	999999	396
3193	99	396
3592	108	396
5852	2789	396
3011	97	396
5140	10287	396
5708	10384	396
3193	13619	396
3011	13624	396
5705	13772	396
2876	13791	396
2673	14121	396
3694	14543	396
3592	14630	396
3661	14804	396
5844	4910	396
5852	10557	396
4678	15443	396
3695	15510	396
2534	15910	396
23	10591	396
2035	10714	396
5543	10714	396
5544	10718	396
464	999999	402
2739	92	402
3101	98	402
3773	122	402
4907	1824	402
5853	2789	402
5707	10395	402
2947	10406	402
3101	13616	402
3099	13624	402
3186	13772	402
2739	14156	402
4907	14171	402
3773	14885	402
5845	4910	402
5853	10557	402
1458	10564	402
3806	15501	402
2616	10583	402
1610	10591	402
4221	21566	402
3834	27148	402
1614	23	408
1406	17	408
3696	115	408
1462	19	408
24	3	408
465	999999	408
2258	61	408
3334	101	408
5854	2789	408
5490	10290	408
2736	14121	408
2735	14167	408
3334	14222	408
1406	10490	408
5030	14658	408
3661	14814	408
3696	15071	408
17	4910	408
5854	10557	408
21	10564	408
1884	10564	408
2502	15591	408
2535	15591	408
1462	10587	408
24	10591	408
1885	10591	408
2258	10607	408
1614	10618	408
3695	27148	408
3932	27179	408
2112	32	414
3100	13619	414
3008	13791	414
3453	14156	414
3332	14543	414
1457	4910	414
5846	4910	414
3833	15591	414
1459	10591	414
2462	16842	414
2112	10736	414
3773	28897	414
466	999999	420
3460	106	420
5855	2789	420
5547	2754	420
5490	10291	420
2948	10381	420
3192	13624	420
2876	13772	420
3592	14518	420
3333	14543	420
3460	14661	420
3661	14816	420
4978	14880	420
4998	15030	420
18	4910	420
1607	4910	420
5847	4910	420
5855	10557	420
1609	10564	420
5541	10618	420
2364	16842	420
5547	10748	420
5546	10755	420
1891	27	426
2201	54	426
2239	57	426
3790	124	426
3874	131	426
3989	166	426
4168	251	426
4891	1822	426
467	999999	426
5856	2789	426
25	3	426
5709	2788	426
5709	10364	426
3187	13791	426
4891	13794	426
5704	14121	426
2875	14121	426
4907	14277	426
1405	10504	426
4701	14727	426
3696	15074	426
1883	4910	426
5848	4910	426
5856	10557	426
3790	15359	426
22	10564	426
3806	15510	426
3911	15612	426
3874	15838	426
25	10591	426
3989	16794	426
1888	10618	426
1891	10714	426
2239	10717	426
2036	10718	426
4168	19060	426
2037	10755	426
2201	20359	426
468	999999	432
5857	2789	432
3010	13796	432
3190	13796	432
2733	10490	432
3454	14484	432
1311	10548	432
1310	4910	432
5857	10557	432
2403	10589	432
2404	15910	432
1611	10591	432
1829	10763	432
4221	21716	432
1615	23	438
2503	77	438
3008	13772	438
3098	13796	438
4907	14291	438
3455	14484	438
3456	14484	438
3592	4622	438
5029	14661	438
3591	14661	438
19	4910	438
5849	4910	438
2503	15517	438
2593	10588	438
1615	10618	438
2111	10755	438
3806	27148	438
3874	27164	438
469	999999	444
5858	2789	444
3194	99	444
26	3	444
3194	13619	444
2673	14167	444
3773	14694	444
3696	4843	444
5850	4910	444
5858	10557	444
23	10564	444
2534	10588	444
26	10591	444
470	999999	450
5859	2789	450
1314	13	450
2159	38	450
2740	92	450
3400	103	450
3679	113	450
4999	1856	450
3187	13772	450
2740	14156	450
2672	10490	450
3400	14484	450
3457	14484	450
2732	10492	450
1314	10504	450
3592	14670	450
4998	14880	450
4999	15042	450
3679	15089	450
5851	4910	450
5859	10557	450
1610	10564	450
2255	10587	450
2034	10618	450
2217	10759	450
4221	21612	450
2159	10959	450
471	999999	456
5860	2789	456
2737	14121	456
2736	14167	456
4907	14447	456
20	4910	456
1608	4910	456
5860	10557	456
24	10564	456
1885	10564	456
3834	15517	456
1886	10591	456
5544	10714	456
1828	10718	456
5545	10718	456
27	3	462
2038	29	462
5466	10265	462
5140	10290	462
5709	10384	462
3007	14121	462
3331	14156	462
3694	14484	462
4701	14747	462
3773	14789	462
3592	14804	462
5852	4910	462
1459	10564	462
3695	15517	462
2258	10583	462
27	10591	462
1612	10591	462
2038	10763	462
4221	7070	462
4891	26909	462
5031	26934	462
472	999999	468
1463	19	468
5861	2789	468
1616	23	468
2617	87	468
3461	106	468
2949	10390	468
3101	13621	468
3193	13624	468
5706	13772	468
3461	14661	468
1458	4910	468
5853	4910	468
5861	10557	468
3696	15335	468
1463	10587	468
2615	10587	468
2617	10589	468
3989	16624	468
1616	10618	468
2325	17721	468
1892	27	474
473	999999	474
2675	90	474
2950	95	474
5862	2789	474
3012	97	474
5140	10291	474
5708	10395	474
2950	10402	474
3012	13624	474
3188	13791	474
4891	13926	474
2675	14156	474
5704	14167	474
2875	14167	474
1406	10492	474
3661	14661	474
4978	14706	474
3592	14814	474
21	4910	474
1884	4910	474
5854	4910	474
5862	10557	474
25	10564	474
1460	10591	474
1889	10618	474
1892	10714	474
2239	10729	474
4221	7061	474
28	3	480
474	999999	480
2145	35	480
2406	69	480
2463	73	480
2537	81	480
3102	98	480
3746	116	480
3975	164	480
5160	1874	480
5510	2702	480
5527	2752	480
5548	2754	480
5863	2789	480
5160	10282	480
5510	10282	480
3102	13616	480
3191	13796	480
5527	14101	480
2734	10490	480
4907	4459	480
3332	14484	480
3773	14804	480
3746	15071	480
5863	10557	480
3911	15358	480
1611	10564	480
2537	15517	480
2406	15553	480
2256	10587	480
2404	10588	480
28	10591	480
3989	16600	480
5542	10618	480
2463	16841	480
3975	18299	480
5548	10748	480
5547	10755	480
2145	10832	480
2878	94	486
2878	10406	486
3100	13624	486
3333	14484	486
5031	14623	486
3592	14816	486
1609	4910	486
5855	4910	486
2036	10714	486
1829	10755	486
4221	7052	486
475	999999	492
5864	2789	492
3195	99	492
3593	107	492
3195	13619	492
3101	13619	492
3009	13791	492
2877	13791	492
3593	14260	492
3773	14814	492
22	4910	492
5856	4910	492
5864	10557	492
26	10564	492
3806	15517	492
1613	10591	492
1830	10739	492
3975	27188	492
29	3	498
476	999999	498
1617	23	498
5865	2789	498
5710	2788	498
5710	10364	498
3188	13772	498
3097	13791	498
5705	14121	498
2733	10492	498
4907	4591	498
3746	15074	498
1404	10548	498
5857	4910	498
5865	10557	498
29	10591	498
1617	10618	498
4221	7035	498
3874	27160	498
2741	92	504
477	999999	504
5866	2789	504
2947	13791	504
3186	14121	504
2741	14156	504
2737	14167	504
2874	10490	504
4978	14623	504
5031	14646	504
4998	14706	504
3773	14816	504
1312	10548	504
5866	10557	504
1886	10564	504
1887	10591	504
3989	5398	504
3975	18522	504
4831	26915	504
30	3	510
2259	61	510
3335	101	510
5466	10263	510
3011	13796	510
3415	14121	510
2674	14121	510
3007	14167	510
3335	14222	510
3679	15095	510
1311	4910	510
23	4910	510
5858	4910	510
27	10564	510
1612	10564	510
3696	15501	510
2406	15591	510
2593	10589	510
30	10591	510
2259	10607	510
4221	21409	510
478	999999	516
1831	26	516
5032	1860	516
5867	2789	516
3835	129	516
2181	48	516
3760	120	516
3807	125	516
4266	804	516
5365	2395	516
5490	10265	516
5160	10283	516
5510	10283	516
3194	13624	516
3009	13772	516
2877	13772	516
3099	13796	516
4856	13992	516
4831	14067	516
2738	14121	516
5032	14440	516
2672	10492	516
3589	14616	516
3458	14616	516
5084	14694	516
5030	14694	516
4701	14769	516
4999	15046	516
3746	4843	516
3760	15190	516
1610	4910	516
5859	4910	516
5867	10557	516
3807	15363	516
3790	15363	516
4678	15452	516
3835	15499	516
2536	15531	516
2503	15531	516
3834	15531	516
3695	15531	516
2537	15531	516
2257	10581	516
2616	10581	516
2534	10589	516
3932	16575	516
2385	16849	516
2462	16849	516
3975	18688	516
1828	10714	516
5545	10714	516
5546	10718	516
4168	19068	516
1831	10736	516
2201	10751	516
4266	20311	516
2038	10755	516
2181	10791	516
5365	21417	516
1893	27	522
479	999999	522
3462	106	522
5868	2789	522
1464	19	522
2948	10406	522
3097	13772	522
3189	13791	522
2876	14121	522
3590	14616	522
3459	14616	522
4978	14646	522
3462	14661	522
24	4910	522
1885	4910	522
5860	4910	522
5868	10557	522
1460	10564	522
3806	15531	522
2403	10583	522
1464	10587	522
1890	10618	522
2364	16849	522
1893	10714	522
2037	10718	522
2112	10739	522
3593	28656	522
1315	13	528
2326	62	528
31	3	528
1618	23	528
480	999999	528
5869	2789	528
5160	12708	528
5510	12708	528
2947	13772	528
4856	13989	528
3460	14616	528
5029	14616	528
3591	14616	528
1315	10504	528
1459	4910	528
5869	10557	528
28	10564	528
31	10591	528
1614	10591	528
1461	10591	528
3932	16583	528
1618	10618	528
2324	10623	528
2326	17201	528
4266	20285	528
4221	21344	528
5527	26620	528
5365	27041	528
3835	27155	528
4222	647	534
5085	1862	534
2949	10381	534
5710	10384	534
3192	13796	534
5085	14252	534
2735	10490	534
4998	14623	534
5031	14658	534
5084	14789	534
5030	14789	534
5861	4910	534
3696	15510	534
2111	10718	534
4222	20999	534
481	999999	540
5870	2789	540
3196	99	540
1407	17	540
3697	115	540
5549	2754	540
5160	10288	540
5510	10288	540
5709	10395	540
3196	13619	540
5707	13772	540
3008	14121	540
3416	14156	540
1407	10490	540
2732	10504	540
3592	14661	540
3697	15071	540
25	4910	540
5862	4910	540
5870	10557	540
3746	15335	540
1613	10564	540
4678	15454	540
3835	15501	540
5541	10591	540
3932	16600	540
2035	10618	540
5543	10618	540
5549	10748	540
5548	10755	540
4221	21298	540
5527	26617	540
32	3	546
482	999999	546
5871	2789	546
3102	13621	546
3189	13772	546
5705	14167	546
2734	10492	546
3461	14616	546
3911	15182	546
1611	4910	546
5863	4910	546
5871	10557	546
29	10564	546
32	10591	546
1888	10591	546
3975	6214	546
3696	27148	546
2742	92	552
483	999999	552
2039	29	552
3417	104	552
4832	1809	552
5872	2789	552
3187	14121	552
2742	14156	552
3186	14167	552
4832	14173	552
3417	14484	552
3661	14616	552
4998	14646	552
4978	14658	552
5031	14694	552
4907	4684	552
5084	14804	552
5030	14804	552
3679	15283	552
5872	10557	552
1887	10564	552
2404	10589	552
2405	15910	552
2463	16853	552
4266	20136	552
2039	10763	552
5365	21158	552
4221	21266	552
3013	97	558
3899	141	558
4146	239	558
4785	1794	558
4874	1817	558
5118	1870	558
1619	23	558
5160	10278	558
5510	10278	558
5118	13432	558
3013	13624	558
2739	14121	558
3415	14167	558
2674	14167	558
4874	14194	558
5085	14310	558
3589	14543	558
3458	14543	558
3773	14661	558
3697	15074	558
4785	15124	558
26	4910	558
5864	4910	558
30	10564	558
2617	10583	558
1615	10591	558
3989	5260	558
3899	16561	558
1619	10618	558
3975	6215	558
4146	20116	558
1830	10763	558
5527	26629	558
484	999999	564
3103	98	564
5873	2789	564
33	3	564
1894	27	564
5490	10263	564
3103	13616	564
3195	13624	564
3101	13624	564
4891	13989	564
4856	14004	564
2738	14167	564
3590	14543	564
3459	14543	564
3334	14616	564
3335	14616	564
1406	10504	564
5084	14814	564
5030	14814	564
4999	15037	564
5865	4910	564
5873	10557	564
3835	15510	564
2259	10583	564
33	10591	564
3932	5398	564
1894	10714	564
485	999999	570
5711	2788	570
5874	2789	570
5140	10265	570
5160	10275	570
5510	10275	570
5711	10364	570
3102	13619	570
3010	13791	570
3190	13791	570
5527	13870	570
5706	14121	570
3453	14121	570
2876	14167	570
2673	10490	570
2874	10492	570
3460	14543	570
5029	14543	570
5031	14789	570
1886	4910	570
5866	4910	570
5874	10557	570
2536	15553	570
2503	15553	570
3834	15553	570
2502	15910	570
2535	15910	570
2034	10591	570
1891	10618	570
2324	10626	570
3975	6217	570
4221	10788	570
5085	26934	570
3463	106	576
486	999999	576
1579	20	576
5467	2700	576
5875	2789	576
5467	10287	576
3098	13791	576
4856	14006	576
3591	14543	576
3463	14661	576
4907	14732	576
5084	14816	576
5030	14816	576
3697	4843	576
1404	4910	576
27	4910	576
1612	4910	576
5875	10557	576
3679	15334	576
31	10564	576
1614	10564	576
1461	10564	576
3695	15553	576
2537	15553	576
3833	15910	576
1579	10626	576
5546	10714	576
5547	10718	576
2201	10750	576
4874	26924	576
3835	27148	576
34	3	582
1465	19	582
2879	94	582
2879	10406	582
3193	13796	582
2736	10490	582
4998	14658	582
1313	10548	582
1312	4910	582
5867	4910	582
3746	15501	582
3806	15553	582
1465	10587	582
34	10591	582
2037	10714	582
1829	10718	582
5527	26627	582
3911	27172	582
4221	9162	582
487	999999	588
5876	2789	588
3197	99	588
3594	107	588
5466	10259	588
2950	10390	588
3197	13619	588
2878	13791	588
3012	13796	588
3008	14167	588
3594	4407	588
3461	14543	588
2733	10504	588
5031	14804	588
1460	4910	588
5868	4910	588
5876	10557	588
5541	10564	588
1616	10591	588
1462	10591	588
3989	5187	588
2112	10763	588
4222	21255	588
2159	10939	588
3899	27179	588
1620	23	594
2676	90	594
2951	95	594
488	999999	594
5877	2789	594
2951	10402	594
3010	13772	594
3190	13772	594
3593	13909	594
2676	14156	594
3661	14543	594
5085	14623	594
4785	15083	594
28	4910	594
5869	4910	594
5877	10557	594
32	10564	594
1888	10564	594
1889	10591	594
1620	10618	594
2111	10714	594
5032	26934	594
35	3	600
489	999999	600
1316	13	600
2407	69	600
2491	74	600
2538	81	600
2743	92	600
4061	195	600
4679	1762	600
4722	1766	600
4759	1786	600
4820	1808	600
5351	2388	600
5438	2678	600
5550	2754	600
5878	2789	600
3098	13772	600
3100	13796	600
4891	14004	600
4856	14008	600
3188	14121	600
3454	14156	600
2743	14156	600
3187	14167	600
3594	4426	600
5704	10490	600
2875	10490	600
2735	10492	600
4722	14592	600
4820	14597	600
1316	10504	600
5031	14814	600
4759	14905	600
4679	14987	600
5878	10557	600
3697	15335	600
3760	15496	600
2538	15517	600
3696	15517	600
2407	15553	600
2536	15591	600
2503	15591	600
2593	10583	600
2405	10588	600
35	10591	600
5542	10591	600
2491	16105	600
5544	10618	600
3975	6105	600
4266	19898	600
4061	20270	600
5550	10748	600
5549	10755	600
5351	22073	600
5438	25746	600
5711	10384	606
2740	14121	606
3455	14156	606
3456	14156	606
2739	14167	606
1407	10492	606
3334	14543	606
3335	14543	606
2672	10504	606
4785	15086	606
1613	4910	606
5870	4910	606
1615	10564	606
3874	15496	606
3746	15510	606
3834	15591	606
3695	15591	606
1578	10581	606
2534	10583	606
2325	10620	606
2039	10755	606
490	999999	612
5879	2789	612
1895	27	612
36	3	612
2260	61	612
3336	101	612
5160	10287	612
5510	10287	612
5710	10395	612
3196	13624	612
5708	13772	612
2878	13772	612
4891	14006	612
3336	14222	612
3594	4570	612
5085	14646	612
5031	14816	612
4999	15030	612
3911	15063	612
4678	15221	612
29	4910	612
5871	4910	612
5879	10557	612
33	10564	612
2537	15591	612
3806	15591	612
3989	15727	612
36	10591	612
2260	10607	612
1895	10714	612
2038	10718	612
4266	19765	612
1830	10755	612
5365	20852	612
4222	21399	612
4759	26955	612
4221	9116	612
2113	32	618
491	999999	618
5880	2789	618
5140	10263	618
3191	13791	618
5527	4222	618
4856	14010	618
4831	14046	618
3009	14121	618
2877	14121	618
3400	14156	618
3457	14156	618
5706	14167	618
3453	14167	618
5032	14623	618
1887	4910	618
5872	4910	618
5880	10557	618
2034	10564	618
2502	10588	618
2535	10588	618
1617	10591	618
2491	16001	618
3932	5260	618
1892	10618	618
2239	10678	618
3975	6004	618
2113	10736	618
3746	27148	618
1621	23	624
492	999999	624
2618	87	624
3464	106	624
5881	2789	624
2948	13791	624
3097	14121	624
3331	14121	624
3589	14484	624
3458	14484	624
3594	4622	624
3464	14661	624
4722	14674	624
30	4910	624
5881	10557	624
3760	15499	624
3833	10588	624
2618	10589	624
1621	10618	624
2324	10627	624
4266	19762	624
1831	10739	624
5365	20859	624
5438	25681	624
4759	9089	624
2218	56	630
2594	83	630
37	3	630
3103	13621	630
3194	13796	630
2947	14121	630
2675	14121	630
3694	14156	630
2737	10490	630
3590	14484	630
3459	14484	630
5084	14661	630
5030	14661	630
4907	14823	630
1405	10548	630
5873	4910	630
2594	15368	630
34	10564	630
3874	15499	630
3835	15517	630
2407	15591	630
37	10591	630
2255	10591	630
2036	10618	630
1579	10627	630
4168	19082	630
2181	10751	630
2218	10795	630
493	999999	636
3014	97	636
5882	2789	636
2949	10406	636
