id	type	origin	destination	ast	demand
1	111	100380	229913	6	0.217062
1	111	100381	229913	2	0.217062
1	111	100381	229913	3	0.434125
1	111	100380	229913	4	0.217062
1	111	100383	229913	8	0.217062
1	111	100380	229913	5	0.217062
1	111	100381	229913	1	0.434125
1	111	100382	229913	2	0.217062
1	111	100383	229913	6	0.434125
1	111	100382	229913	3	0.217062
1	111	100380	229913	8	0.217062
1	111	100383	229913	4	0.651187
1	111	100382	229913	1	0.217062
1	111	100383	229913	5	0.217062
1	111	100382	229913	6	0.434125
1	111	100383	229913	2	0.434125
1	111	100382	229913	7	0.217062
1	111	100383	229913	3	0.217062
1	111	100381	229913	8	0.434125
1	111	100382	229913	4	0.434125
1	111	100382	229913	5	0.217062
1	111	100383	229913	1	0.434125
1	111	100377	229913	6	0.217062
1	111	100376	229913	3	0.217062
1	111	100377	229913	7	0.217062
1	111	100377	229913	5	0.217062
1	111	100376	229913	7	0.217062
1	111	100377	229913	3	0.217062
1	111	100379	229913	8	0.217062
1	111	100376	229913	5	0.217062
1	111	100378	229913	2	0.434125
1	111	100379	229913	6	0.434125
1	111	100378	229913	3	0.217062
1	111	100379	229913	7	0.217062
1	111	100379	229913	4	0.434125
1	111	100379	229913	5	0.217062
1	111	100378	229913	6	0.217062
1	111	100379	229913	2	0.217062
1	111	100379	229913	3	0.434125
1	111	100377	229913	8	0.217062
1	111	100378	229913	4	0.217062
1	111	100378	229913	5	0.217062
1	111	100379	229913	1	0.434125
1	111	100373	229913	6	0.217062
1	111	100374	229913	1	0.217062
1	111	100384	229913	2	0.217062
1	111	100385	229913	7	0.217062
1	111	100386	229913	8	0.217062
1	111	100384	229913	1	0.217062
1	111	100384	229913	6	0.217062
1	111	100384	229913	5	0.217062
1	111	100384	229913	8	0.217062
1	111	100386	229913	6	0.217062
1	111	100386	229913	4	0.217062
1	111	100849	225669	6	1.87667
1	111	100849	225669	2	1.87667
1	111	100405	229913	6	0.434125
1	111	100404	229913	3	0.217062
1	111	100405	229913	7	0.217062
1	111	100405	229913	4	0.217062
1	111	100406	229913	8	0.217062
1	111	100404	229913	1	0.217062
1	111	100405	229913	5	0.217062
1	111	100404	229913	6	0.217062
1	111	100405	229913	2	0.217062
1	111	100405	229913	3	0.434125
1	111	100406	229913	2	0.217062
1	111	100407	229913	6	0.217062
1	111	100406	229913	3	0.217062
1	111	100407	229913	7	0.217062
1	111	100407	229913	4	0.217062
1	111	100406	229913	1	0.217062
1	111	100406	229913	6	0.217062
1	111	100406	229913	7	0.217062
1	111	100405	229913	8	0.217062
1	111	100406	229913	4	0.217062
1	111	100406	229913	5	0.217062
1	111	100407	229913	1	0.217062
1	111	100403	229913	8	0.217062
1	111	100403	229913	7	0.217062
1	111	100403	229913	4	0.217062
1	111	100403	229913	3	0.217062
1	111	100403	229913	1	0.217062
1	111	101413	232077	6	0.487508
1	111	101408	232097	2	1.55831
1	111	101409	232097	6	1.55831
1	111	101408	232097	7	1.55831
1	111	100384	226386	4	1.61145
1	111	100385	226386	1	1.61145
1	111	100385	226386	2	1.61145
1	111	100384	226386	7	1.61145
1	111	100385	226386	4	1.61145
1	111	100384	226386	1	1.61145
1	111	100384	226386	2	1.61145
1	111	100385	226386	6	1.61145
1	111	100385	226386	8	1.61145
1	111	100386	226386	5	1.61145
1	111	100384	226393	2	0.464659
1	111	100385	226393	6	0.464659
1	111	100384	226393	3	0.464659
1	111	100385	226393	7	0.464659
1	111	100384	226393	0	0.464659
1	111	100386	226393	8	0.464659
1	111	100384	226393	1	0.464659
1	111	100385	226393	5	0.464659
1	111	100384	226393	6	0.464659
1	111	100385	226393	2	0.464659
1	111	100384	226393	7	0.464659
1	111	100385	226393	3	0.464659
1	111	100384	226393	4	0.929318
1	111	100384	226393	5	0.464659
1	111	100385	226393	1	0.464659
1	111	100386	226393	1	0.464659
1	111	100386	226393	4	0.464659
1	111	100407	230479	2	1.35958
1	111	100406	230479	7	1.35958
1	111	100405	230479	8	1.35958
1	111	100406	230479	4	1.35958
1	111	100406	230479	5	1.35958
1	111	100406	230479	2	1.35958
1	111	100407	230479	7	1.35958
1	111	100406	230479	0	1.35958
1	111	100406	230479	1	2.71917
1	111	100405	230479	2	1.35958
1	111	100405	230479	4	1.35958
1	111	100404	230479	1	1.35958
1	111	100403	226386	8	1.61145
1	111	100404	226393	2	0.464659
1	111	100405	226393	6	0.929318
1	111	100404	226393	3	0.464659
1	111	100405	226393	7	1.39398
1	111	100404	226393	0	0.464659
1	111	100405	226393	4	1.39398
1	111	100406	226393	8	0.929318
1	111	100405	226393	5	0.929318
1	111	100404	226393	6	0.464659
1	111	100405	226393	2	1.39398
1	111	100404	226393	7	0.929318
1	111	100405	226393	3	0.464659
1	111	100405	226393	0	0.929318
1	111	100407	226393	8	0.464659
1	111	100404	226393	5	0.464659
1	111	100405	226393	1	1.39398
1	111	100406	226393	2	0.464659
1	111	100407	226393	6	0.464659
1	111	100406	226393	3	0.929318
1	111	100407	226393	7	0.464659
1	111	100403	226386	2	1.61145
1	111	100406	226393	0	0.464659
1	111	100407	226393	4	0.464659
1	111	100406	226393	1	0.929318
1	111	100407	226393	5	0.929318
1	111	100403	226386	4	1.61145
1	111	100406	226393	6	1.39398
1	111	100407	226393	2	0.464659
1	111	100406	226393	7	0.929318
1	111	100407	226393	3	0.929318
1	111	100405	226393	8	0.929318
1	111	100406	226393	4	1.39398
1	111	100407	226393	0	0.464659
1	111	100406	226393	5	1.39398
1	111	100407	226393	1	0.464659
1	111	100405	226386	0	1.61145
1	111	100404	226386	5	1.61145
1	111	100405	226386	2	1.61145
1	111	100405	226386	3	1.61145
1	111	100403	226393	8	0.464659
1	111	100404	226386	2	1.61145
1	111	100405	226386	6	1.61145
1	111	100405	226386	7	1.61145
1	111	100403	226393	6	0.464659
1	111	100406	226386	4	1.61145
1	111	100403	226393	5	0.464659
1	111	100407	226386	3	1.61145
1	111	100403	226393	1	0.464659
1	111	100360	226386	7	1.61145
1	111	100362	226386	8	1.61145
1	111	100360	226386	3	1.61145
1	111	100362	226386	4	3.22291
1	111	100362	226386	5	3.22291
1	111	100362	226386	6	1.61145
1	111	100362	226386	7	1.61145
1	111	100362	226386	1	1.61145
1	111	100362	226386	2	3.22291
1	111	100362	226386	3	1.61145
1	111	100362	226393	7	0.464659
1	111	100356	226393	6	0.464659
1	111	100358	226393	2	0.464659
1	111	100359	226393	6	0.464659
1	111	100359	226393	7	0.464659
1	111	100359	226393	5	0.464659
1	111	100358	226393	6	0.464659
1	111	100359	226393	2	0.464659
1	111	100359	226393	3	0.464659
1	111	100359	226393	1	0.464659
1	111	100359	226386	8	1.61145
1	111	100356	226386	6	1.61145
1	111	100362	230479	4	1.35958
1	111	100356	226386	7	1.61145
1	111	100358	226386	8	1.61145
1	111	100358	226386	4	3.22291
1	111	100358	226386	6	1.61145
1	111	100359	226386	2	1.61145
1	111	100358	226386	7	1.61145
1	111	100359	226386	3	1.61145
1	111	100359	226386	4	1.61145
1	111	100358	226386	1	1.61145
1	111	100359	226386	5	1.61145
1	111	100358	226386	2	1.61145
1	111	100358	226386	3	1.61145
1	111	100359	226386	7	1.61145
1	111	100376	226386	4	1.61145
1	111	100380	226393	2	0.929318
1	111	100381	226393	6	1.39398
1	111	100377	226386	1	1.61145
1	111	100380	226393	3	0.464659
1	111	100381	226393	7	1.85864
1	111	100376	226386	6	3.22291
1	111	100377	226386	2	3.22291
1	111	100380	226393	0	0.464659
1	111	100381	226393	4	1.85864
1	111	100382	226393	8	0.929318
1	111	100376	226386	7	1.61145
1	111	100377	226386	3	1.61145
1	111	100380	226393	1	0.464659
1	111	100381	226393	5	1.85864
1	111	100377	226386	4	1.61145
1	111	100380	226393	6	0.929318
1	111	100381	226393	2	1.85864
1	111	100376	226386	1	1.61145
1	111	100377	226386	5	1.61145
1	111	100380	226393	7	0.929318
1	111	100381	226393	3	1.39398
1	111	100376	226386	2	3.22291
1	111	100377	226386	6	1.61145
1	111	100380	226393	4	0.929318
1	111	100381	226393	0	0.929318
1	111	100383	226393	8	0.929318
1	111	100376	226386	3	1.61145
1	111	100377	226386	7	1.61145
1	111	100380	226393	5	0.929318
1	111	100381	226393	1	1.39398
1	111	100382	226393	2	0.929318
1	111	100383	226393	6	1.39398
1	111	100372	230479	7	1.35958
1	111	100378	226386	5	1.61145
1	111	100382	226393	3	1.39398
1	111	100383	226393	7	1.85864
1	111	100378	226386	6	1.61145
1	111	100379	226386	2	1.61145
1	111	100380	226393	8	0.464659
1	111	100382	226393	0	0.464659
1	111	100383	226393	4	1.39398
1	111	100378	226386	7	1.61145
1	111	100379	226386	3	1.61145
1	111	100382	226393	1	0.464659
1	111	100383	226393	5	1.85864
1	111	100379	226386	4	1.61145
1	111	100382	226393	6	1.85864
1	111	100383	226393	2	1.85864
1	111	100378	226386	1	1.61145
1	111	100379	226386	5	1.61145
1	111	100382	226393	7	0.929318
1	111	100383	226393	3	1.39398
1	111	100378	226386	2	1.61145
1	111	100379	226386	6	1.61145
1	111	100381	226393	8	1.39398
1	111	100382	226393	4	0.929318
1	111	100383	226393	0	0.929318
1	111	100373	230479	5	1.35958
1	111	100378	226386	3	1.61145
1	111	100379	226386	7	1.61145
1	111	100382	226393	5	0.929318
1	111	100383	226393	1	0.929318
1	111	100376	226393	2	1.39398
1	111	100377	226393	6	0.929318
1	111	100383	226386	8	1.61145
1	111	100376	226393	3	0.929318
1	111	100377	226393	7	0.929318
1	111	100381	226386	1	1.61145
1	111	100376	226393	0	0.464659
1	111	100377	226393	4	1.85864
1	111	100378	226393	8	0.464659
1	111	100381	226386	2	1.61145
1	111	100376	226393	1	0.929318
1	111	100377	226393	5	0.929318
1	111	100381	226386	3	1.61145
1	111	100376	226393	6	1.39398
1	111	100377	226393	2	1.85864
1	111	100376	226393	7	0.929318
1	111	100377	226393	3	1.39398
1	111	100380	226386	1	1.61145
1	111	100376	226393	4	1.39398
1	111	100377	226393	0	0.929318
1	111	100379	226393	8	1.39398
1	111	100381	226386	6	1.61145
1	111	100376	226393	5	0.929318
1	111	100377	226393	1	1.39398
1	111	100380	226386	3	1.61145
1	111	100378	226393	2	0.929318
1	111	100379	226393	6	1.39398
1	111	100381	226386	8	1.61145
1	111	100378	226393	3	0.464659
1	111	100379	226393	7	1.39398
1	111	100382	226386	5	1.61145
1	111	100383	226386	1	3.22291
1	111	100376	226393	8	0.464659
1	111	100378	226393	0	0.464659
1	111	100379	226393	4	1.85864
1	111	100379	226393	5	1.39398
1	111	100383	226386	3	1.61145
1	111	100378	226393	6	0.464659
1	111	100379	226393	2	1.85864
1	111	100380	226386	8	1.61145
1	111	100382	226386	0	1.61145
1	111	100383	226386	4	1.61145
1	111	100378	226393	7	0.929318
1	111	100379	226393	3	1.85864
1	111	100377	226393	8	0.464659
1	111	100378	226393	4	0.929318
1	111	100379	226393	0	0.464659
1	111	100383	226386	6	1.61145
1	111	100378	226393	5	1.39398
1	111	100379	226393	1	0.929318
1	111	100372	226393	2	0.464659
1	111	100382	230479	6	1.35958
1	111	100383	230479	2	1.35958
1	111	100382	230479	7	1.35958
1	111	100373	226393	4	0.464659
1	111	100382	230479	4	1.35958
1	111	100372	226393	1	0.464659
1	111	100382	230479	5	1.35958
1	111	100382	230479	2	1.35958
1	111	100373	226393	3	0.464659
1	111	100383	230479	7	1.35958
1	111	100372	226393	4	0.464659
1	111	100375	226393	8	0.464659
1	111	100382	230479	1	1.35958
1	111	100374	226393	2	0.464659
1	111	100375	226393	6	0.464659
1	111	100381	230479	2	1.35958
1	111	100380	230479	7	1.35958
1	111	100372	226393	8	0.464659
1	111	100375	226393	4	0.464659
1	111	100374	226393	1	0.464659
1	111	100375	226393	5	0.464659
1	111	100380	230479	5	1.35958
1	111	100374	226393	6	0.464659
1	111	100375	226393	2	0.464659
1	111	100381	230479	6	1.35958
1	111	100375	226393	3	0.464659
1	111	100374	226393	4	0.464659
1	111	100375	226393	0	0.464659
1	111	100381	230479	4	1.35958
1	111	100380	230479	1	1.35958
1	111	100372	226386	5	1.61145
1	111	100373	226386	1	1.61145
1	111	100378	230479	4	1.35958
1	111	100373	226386	4	1.61145
1	111	100372	226386	1	1.61145
1	111	100379	230479	7	1.35958
1	111	100379	230479	4	1.35958
1	111	100378	230479	1	1.35958
1	111	100373	226386	8	1.61145
1	111	100374	226386	4	1.61145
1	111	100375	226386	1	1.61145
1	111	100375	226386	4	1.61145
1	111	100374	226386	1	1.61145
1	111	100375	226386	5	1.61145
1	111	100378	230479	8	1.35958
1	111	100375	226386	7	1.61145
1	111	100384	230615	7	0.806606
1	111	100384	230616	2	1.70504
1	111	100385	230616	7	1.70504
1	111	100384	230616	4	1.70504
1	111	100384	230616	6	1.70504
1	111	100384	230616	8	1.70504
1	111	100405	230616	5	1.70504
1	111	100405	230616	6	1.70504
1	111	100405	230616	7	1.70504
1	111	100405	230616	0	1.70504
1	111	100403	230615	7	0.806606
1	111	100404	230616	5	1.70504
1	111	100403	230615	5	0.806606
1	111	100406	230616	6	1.70504
1	111	100407	230615	6	0.806606
1	111	100406	230615	1	0.806606
1	111	100405	230615	2	0.806606
1	111	100403	230616	5	1.70504
1	111	100404	230615	7	0.806606
1	111	100404	230615	0	0.806606
1	111	100405	230615	4	0.806606
1	111	100406	230615	8	0.806606
1	111	100362	230615	2	0.806606
1	111	100360	230615	0	0.806606
1	111	100362	230616	8	1.70504
1	111	100360	230616	7	1.70504
1	111	100362	230616	1	1.70504
1	111	100362	230616	3	1.70504
1	111	100362	230616	5	1.70504
1	111	100362	230616	6	1.70504
1	111	100358	230616	8	1.70504
1	111	100356	230616	3	1.70504
1	111	100356	230616	8	1.70504
1	111	100358	230616	1	1.70504
1	111	100358	230616	3	1.70504
1	111	100359	230616	7	1.70504
1	111	100358	230616	5	1.70504
1	111	100359	230616	1	1.70504
1	111	100358	230615	3	0.806606
1	111	100356	230615	2	0.806606
1	111	100378	230615	6	0.806606
1	111	100379	230615	2	0.806606
1	111	100381	230616	4	1.70504
1	111	100378	230615	7	0.806606
1	111	100379	230615	3	1.61321
1	111	100380	230616	1	1.70504
1	111	100381	230616	5	1.70504
1	111	100378	230615	4	0.806606
1	111	100381	230616	6	1.70504
1	111	100379	230615	1	1.61321
1	111	100381	230616	7	1.70504
1	111	100378	230615	2	0.806606
1	111	100383	230616	8	1.70504
1	111	100379	230615	7	0.806606
1	111	100381	230616	1	1.70504
1	111	100379	230615	4	0.806606
1	111	100380	230616	6	1.70504
1	111	100378	230615	1	0.806606
1	111	100379	230615	5	0.806606
1	111	100381	230616	3	1.70504
1	111	100383	230616	4	1.70504
1	111	100376	230615	7	0.806606
1	111	100383	230616	5	1.70504
1	111	100379	230615	8	0.806606
1	111	100382	230616	2	1.70504
1	111	100383	230616	6	1.70504
1	111	100383	230616	7	3.41008
1	111	100381	230616	8	1.70504
1	111	100383	230616	1	1.70504
1	111	100377	230615	4	0.806606
1	111	100383	230616	2	1.70504
1	111	100383	230616	3	1.70504
1	111	100377	230616	4	3.41008
1	111	100382	230615	6	0.806606
1	111	100383	230615	2	0.806606
1	111	100376	230616	1	1.70504
1	111	100382	230615	7	0.806606
1	111	100383	230615	3	0.806606
1	111	100377	230616	6	1.70504
1	111	100382	230615	4	0.806606
1	111	100376	230616	3	1.70504
1	111	100377	230616	7	3.41008
1	111	100383	230615	1	0.806606
1	111	100376	230616	4	1.70504
1	111	100379	230616	8	1.70504
1	111	100376	230616	5	1.70504
1	111	100377	230616	1	1.70504
1	111	100383	230615	7	0.806606
1	111	100376	230616	6	1.70504
1	111	100383	230615	4	0.806606
1	111	100376	230616	7	1.70504
1	111	100377	230616	3	1.70504
1	111	100382	230615	1	0.806606
1	111	100383	230615	5	1.61321
1	111	100379	230616	4	1.70504
1	111	100378	230616	1	1.70504
1	111	100380	230615	7	0.806606
1	111	100379	230616	6	1.70504
1	111	100380	230615	4	0.806606
1	111	100383	230615	8	0.806606
1	111	100379	230616	7	1.70504
1	111	100381	230615	1	0.806606
1	111	100378	230616	4	1.70504
1	111	100381	230615	6	0.806606
1	111	100379	230616	1	1.70504
1	111	100381	230615	7	0.806606
1	111	100378	230616	6	1.70504
1	111	100379	230616	2	1.70504
1	111	100381	230615	4	0.806606
1	111	100379	230616	3	1.70504
1	111	100380	230615	1	0.806606
1	111	100372	230616	0	1.70504
1	111	100372	230616	6	1.70504
1	111	100373	230616	2	1.70504
1	111	100375	230616	6	1.70504
1	111	100374	230616	4	1.70504
1	111	100375	230616	3	1.70504
1	111	100375	230615	3	0.806606
1	111	100345	232077	8	0.487508
1	111	100344	232077	2	0.487508
1	111	100344	232077	3	0.487508
1	111	100345	232077	7	0.487508
1	111	100345	232077	4	0.487508
1	111	100345	232077	5	0.487508
1	111	100345	232077	2	0.975015
1	111	100345	232077	3	0.487508
1	111	100344	232077	5	0.487508
1	111	100345	232077	1	0.487508
1	111	100849	231027	3	0.58288
1	111	100404	231027	2	0.58288
1	111	100406	231027	7	0.58288
1	111	100407	231027	7	0.58288
1	111	100406	231027	1	0.58288
1	111	100386	231027	7	0.58288
1	111	100386	231027	4	0.58288
1	111	100386	231027	0	0.58288
1	111	100377	231027	2	0.58288
1	111	100376	231027	4	0.58288
1	111	100376	231027	5	0.58288
1	111	100376	231027	1	0.58288
1	111	100376	231027	8	0.58288
1	111	100378	231027	1	0.58288
1	111	100381	231027	4	0.58288
1	111	100380	231027	1	0.58288
1	111	100382	231027	1	0.58288
1	111	100373	231027	0	0.58288
1	111	100375	231027	0	0.58288
1	111	100375	231027	6	0.58288
1	111	100375	231027	4	0.58288
1	111	100360	231027	7	0.58288
1	111	100361	231027	1	0.58288
1	111	100361	231027	6	0.58288
1	111	100362	231027	6	0.58288
1	111	100362	231027	4	0.58288
1	111	100362	231027	2	1.16576
1	111	100362	231027	3	0.58288
1	111	100362	231027	1	1.16576
1	111	100363	231027	5	0.58288
1	111	100358	231027	6	0.58288
1	111	100359	231027	2	0.58288
1	111	100359	231027	1	0.58288
1	111	100358	231027	2	0.58288
1	111	100359	231027	6	0.58288
1	111	100344	231791	2	17.8149
1	111	100345	231791	4	17.8149
1	111	100849	230615	2	0.806606
1	111	100849	230616	3	1.70504
1	111	100849	226386	0	1.61145
1	111	100849	226386	2	1.61145
1	111	100849	226386	6	1.61145
1	111	100849	226386	7	1.61145
1	111	100849	226393	6	0.464659
1	111	100849	226393	5	0.464659
1	111	100849	226393	2	0.464659
1	111	100849	226393	3	0.464659
1	111	100406	231551	7	0.933691
1	111	100407	231551	3	0.933691
1	111	100406	231551	5	0.933691
1	111	100406	231551	2	0.933691
1	111	100407	231551	6	0.933691
1	111	100404	231551	8	0.933691
1	111	100407	231551	4	0.933691
1	111	100407	231551	5	0.933691
1	111	100405	231551	2	0.933691
1	111	100405	231551	3	0.933691
1	111	100404	231551	3	0.933691
1	111	100405	231551	4	0.933691
1	111	100405	231551	5	0.933691
1	111	100403	231551	2	0.933691
1	111	100403	231551	7	0.933691
1	111	100382	231551	4	0.933691
1	111	100382	231551	5	0.933691
1	111	100382	231551	2	0.933691
1	111	100381	231551	3	0.933691
1	111	100380	231551	5	0.933691
1	111	100381	231551	7	0.933691
1	111	100381	231551	5	0.933691
1	111	100378	231551	4	0.933691
1	111	100379	231551	5	0.933691
1	111	100377	231551	1	0.933691
1	111	100374	231551	7	0.933691
1	111	100362	231551	4	0.933691
1	111	100356	231551	4	0.933691
1	111	100406	231791	4	17.8149
1	111	100407	231791	5	17.8149
1	111	100405	231791	0	17.8149
1	111	100384	231791	3	17.8149
1	111	100382	231791	1	17.8149
1	111	100383	231791	5	17.8149
1	111	100380	231791	6	17.8149
1	111	100381	231791	6	17.8149
1	111	100376	231791	3	17.8149
1	111	100377	231791	7	17.8149
1	111	100359	231791	3	17.8149
1	111	100358	231791	0	17.8149
1	111	100356	231791	6	17.8149
1	111	100362	231791	4	17.8149
1	111	100362	231791	1	17.8149
1	111	100360	231791	6	17.8149
1	111	100361	231791	2	17.8149
1	111	100361	231791	7	17.8149
1	111	100362	231791	8	17.8149
1	111	100345	231027	6	0.58288
1	111	101408	225669	2	1.87667
1	111	101408	225698	3	1.02737
1	111	101410	225698	3	1.02737
1	111	101413	225698	2	1.02737
1	111	101413	225698	8	1.02737
1	111	101413	229913	5	0.217062
1	111	101413	229913	1	0.217062
1	111	101409	229913	6	0.217062
1	111	101408	229913	7	0.217062
1	111	100358	232077	1	0.487508
1	111	100356	232077	3	0.975015
1	111	100356	232077	1	0.975015
1	111	100356	232077	6	0.487508
1	111	100356	232077	7	0.487508
1	111	100356	232077	4	0.487508
1	111	100356	232077	5	0.487508
1	111	100373	232097	5	1.55831
1	111	100375	232097	6	1.55831
1	111	100377	232097	4	1.55831
1	111	100377	232097	5	1.55831
1	111	100377	232097	2	1.55831
1	111	100379	232097	8	1.55831
1	111	100376	232097	5	1.55831
1	111	100378	232097	2	1.55831
1	111	100379	232097	6	1.55831
1	111	100379	232097	4	1.55831
1	111	100379	232097	5	3.11661
1	111	100378	232097	6	1.55831
1	111	100379	232097	2	1.55831
1	111	100378	232097	7	1.55831
1	111	100379	232097	3	1.55831
1	111	100377	232097	8	1.55831
1	111	100379	232097	1	4.67492
1	111	100362	232077	2	0.487508
1	111	100381	232097	6	1.55831
1	111	100362	232077	3	0.487508
1	111	100380	232097	3	1.55831
1	111	100381	232097	4	1.55831
1	111	100382	232097	8	1.55831
