id	type	origin	destination	ast	demand
1	111	125669	100403	5	3.60825
1	111	125669	100404	4	1.80413
1	111	125669	100405	6	9.02062
1	111	125669	100405	7	9.02062
1	111	125669	100405	4	9.02062
1	111	125669	100404	6	1.80413
1	111	125669	100405	5	10.8248
1	111	125669	100404	7	1.80413
1	111	125669	100405	2	5.41237
1	111	125669	100405	3	12.6289
1	111	125669	100404	2	3.60825
1	111	125669	100405	1	1.80413
1	111	125669	100404	3	5.41237
1	111	125694	100405	2	0.800234
1	111	125694	100405	3	2.4007
1	111	125694	100405	0	5.60164
1	111	125694	100405	7	0.800234
1	111	125694	100403	4	0.800234
1	111	125694	100403	2	0.800234
1	111	125694	100403	1	0.800234
1	111	125682	100405	2	11.4271
1	111	125682	100404	1	1.42839
1	111	125682	100405	3	7.14194
1	111	125682	100404	2	1.42839
1	111	125682	100405	1	11.4271
1	111	125682	100404	3	1.42839
1	111	125682	100404	4	1.42839
1	111	125682	100405	6	4.28517
1	111	125682	100404	5	1.42839
1	111	125682	100405	7	7.14194
1	111	125682	100405	4	7.14194
1	111	125682	100404	6	1.42839
1	111	125682	100405	5	8.57033
1	111	125682	100404	7	1.42839
1	111	125682	100403	6	2.85678
1	111	125682	100403	4	1.42839
1	111	125682	100403	2	1.42839
1	111	125682	100403	3	1.42839
1	111	125682	100403	1	1.42839
1	111	125694	100372	4	0.800234
1	111	125682	100372	1	2.85678
1	111	125682	100372	2	1.42839
1	111	125682	100372	3	1.42839
1	111	125682	100372	4	2.85678
1	111	125682	100372	5	2.85678
1	111	125682	100372	6	1.42839
1	111	125682	100372	7	2.85678
1	111	125669	100372	4	3.60825
1	111	125669	100372	5	7.21649
1	111	125669	100372	6	5.41237
1	111	125669	100372	7	7.21649
1	111	125669	100372	2	1.80413
1	111	125669	100372	3	3.60825
1	111	130479	100849	6	2.19587
1	111	130479	100849	4	2.19587
1	111	130479	100849	3	6.58759
1	111	130479	100849	1	4.39172
1	111	126384	100849	2	1.32989
1	111	126384	100849	3	3.54638
1	111	126384	100849	1	1.32989
1	111	126384	100849	6	2.65978
1	111	126384	100849	7	3.98968
1	111	126384	100849	4	2.65978
1	111	126384	100849	5	2.21649
1	111	126386	100849	2	3.71393
1	111	126386	100849	1	1.85696
1	111	126386	100849	6	5.57089
1	111	126386	100849	4	5.57089
1	111	126386	100849	5	3.71393
1	111	125682	131786	4	25.711
1	111	125682	131786	5	9.99872
1	111	125682	131786	6	25.711
1	111	125682	131786	7	21.4258
1	111	125682	131786	1	15.7123
1	111	125682	131786	2	2.85678
1	111	125682	131786	3	8.57033
1	111	125694	131786	4	4.00117
1	111	125694	131786	5	0.800234
1	111	125694	131786	6	0.800234
1	111	125694	131786	7	2.4007
1	111	125694	131786	2	4.8014
1	111	125694	131786	3	3.20093
1	111	125669	131786	1	9.02062
1	111	125669	131786	2	34.2784
1	111	125669	131786	3	43.299
1	111	125669	131786	4	55.9278
1	111	130584	100849	6	0.142422
1	111	125669	131786	5	45.1031
1	111	130584	100849	7	0.142422
1	111	125669	131786	6	52.3195
1	111	130584	100849	4	0.213632
1	111	125669	131786	7	30.6701
1	111	130584	100849	5	0.0712106
1	111	130616	100849	2	1.08733
1	111	130616	100849	1	0.815494
1	111	130616	100849	7	0.815494
1	111	130616	100849	4	0.271832
1	111	130616	100849	5	0.271832
1	111	131551	100372	6	1.33866
1	111	131551	100372	7	0.669331
1	111	131551	100372	2	0.669331
1	111	130584	125545	2	0.925738
1	111	130584	125545	3	1.49542
1	111	130584	125545	6	2.20753
1	111	130584	125545	7	2.20753
1	111	130584	125545	4	1.99389
1	111	130584	125545	5	1.56663
1	111	130584	125551	5	0.0712106
1	111	130616	125553	6	1.63099
1	111	130616	125553	7	1.63099
1	111	130616	125553	5	0.815494
1	111	131551	100405	6	2.67732
1	111	131551	100404	5	0.669331
1	111	131551	100405	7	2.00799
1	111	131551	100405	4	3.34665
1	111	131551	100405	5	0.669331
1	111	131551	100405	2	2.00799
1	111	131551	100405	3	4.01598
1	111	131551	100405	0	4.68531
1	111	131551	100405	1	0.669331
1	111	131551	100403	2	0.669331
1	111	131551	100403	3	0.669331
1	111	131551	100403	7	0.669331
1	111	131551	100403	4	0.669331
1	111	131551	100403	5	0.669331
1	111	130616	125545	2	0.543662
1	111	130616	125545	3	1.35916
1	111	130616	125545	1	0.815494
1	111	130616	125545	6	2.71832
1	111	130616	125545	7	2.44648
1	111	130616	125545	4	2.17465
1	111	130616	125545	5	2.17465
1	111	130616	125551	7	0.271832
1	111	130616	125551	4	0.271832
1	111	130616	125551	3	0.271832
1	111	131027	125551	6	1.19078
1	111	131027	125551	5	1.19078
1	111	131027	125545	5	1.19078
1	111	131027	125553	7	3.57233
1	111	131027	125553	4	3.57233
1	111	131027	125553	5	2.38156
1	111	131027	125553	3	3.57233
1	111	133129	100405	5	0.34203
1	111	133129	100405	2	0.34203
1	111	131027	100849	6	1.19078
1	111	131027	100849	7	1.19078
1	111	131027	100849	5	1.19078
1	111	131027	100849	3	2.38156
1	111	130615	131786	0	11.976
1	111	130615	131786	1	3.59279
1	111	130615	131786	2	8.38316
1	111	130615	131786	3	16.7663
1	111	130615	131786	4	13.1736
1	111	130615	131786	5	3.59279
1	111	130615	131786	6	1.1976
1	111	130615	131786	7	2.39519
1	111	130615	100405	6	2.39519
1	111	130615	100404	5	1.1976
1	111	130615	100405	7	4.79037
1	111	130615	100405	4	4.79037
1	111	130615	100404	6	1.1976
1	111	130615	100405	5	3.59279
1	111	130615	100405	2	5.98797
1	111	130615	100404	1	1.1976
1	111	130615	100405	3	8.38316
1	111	130615	100405	1	7.18557
1	111	130615	100404	3	3.59279
1	111	130615	100403	2	1.1976
1	111	130615	100403	3	1.1976
1	111	130615	100403	7	1.1976
1	111	130615	100403	4	1.1976
1	111	130615	100372	4	1.1976
1	111	130615	100372	5	1.1976
1	111	130615	100372	7	1.1976
1	111	130615	100372	1	1.1976
1	111	130615	100372	3	1.1976
1	111	130615	125553	4	3.59279
1	111	130615	125551	6	1.1976
1	111	130615	125551	7	1.1976
1	111	130615	125545	6	8.38316
1	111	130615	125545	7	5.98797
1	111	130615	125545	4	3.59279
1	111	130615	125545	5	3.59279
1	111	130615	125545	2	1.1976
1	111	130615	125545	3	2.39519
1	111	130615	125545	1	2.39519
1	111	130615	100849	6	1.1976
1	111	130615	100849	4	1.1976
1	111	130615	100849	3	3.59279
1	111	130615	100849	1	2.39519
1	111	131229	100849	4	1.09851
1	111	131229	100849	3	1.09851
1	111	126307	100404	0	2.18246
1	111	126307	100403	5	1.09123
1	111	126307	100372	0	1.09123
1	111	126399	100405	6	3.67795
1	111	126399	100405	7	3.67795
1	111	126399	100404	5	1.83898
1	111	126399	100405	4	1.83898
1	111	126399	100404	7	1.83898
1	111	126399	100405	5	5.51693
1	111	126399	100405	2	1.83898
1	111	126399	100405	3	5.51693
1	111	126399	100405	1	3.67795
1	111	126399	100403	3	1.83898
1	111	126399	100403	6	3.67795
1	111	126399	100403	4	3.67795
1	111	126399	100403	5	1.83898
1	111	126399	100372	4	1.83898
1	111	126399	100372	5	3.67795
1	111	126399	100372	3	3.67795
1	111	126307	100849	4	1.09123
1	111	126399	100849	7	1.83898
1	111	126399	100849	2	1.83898
1	111	126399	100849	3	1.83898
1	111	126399	100849	1	1.83898
1	111	131229	100372	7	1.09851
1	111	131229	100405	6	2.19701
1	111	131229	100405	4	2.19701
1	111	131229	100404	7	1.09851
1	111	131229	100405	5	1.09851
1	111	100360	125545	5	1.50398
1	111	100375	125545	8	1.50398
1	111	100378	125545	8	1.50398
1	111	100379	125545	8	1.50398
1	111	100378	125545	2	1.50398
1	111	100379	125545	6	1.50398
1	111	100379	125545	7	3.00797
1	111	100379	125545	4	3.00797
1	111	100379	125545	5	1.50398
1	111	100378	125545	6	1.50398
1	111	100378	125545	7	1.50398
1	111	100378	125545	4	1.50398
1	111	100378	125545	5	1.50398
1	111	100375	131786	4	0.337375
1	111	100375	131786	7	0.337375
1	111	100379	131786	8	0.337375
1	111	100378	131786	8	0.337375
1	111	100378	131786	4	0.674747
1	111	100379	131786	0	0.337375
1	111	100378	131786	5	0.674747
1	111	100379	131786	1	1.34949
1	111	100378	131786	6	0.337375
1	111	100379	131786	2	1.34949
1	111	100378	131786	7	0.337375
1	111	100379	131786	3	0.674747
1	111	100378	131786	0	0.337375
1	111	100379	131786	4	1.01212
1	111	100378	131786	1	0.674747
1	111	100379	131786	5	0.337375
1	111	100378	131786	2	1.01212
1	111	100379	131786	6	0.337375
1	111	100378	131786	3	0.674747
1	111	100379	131786	7	0.674747
1	111	100360	131786	5	0.337375
1	111	100360	131786	6	0.337375
1	111	100381	125545	6	4.79169
1	111	100381	125545	7	1.59723
1	111	100381	125545	4	3.19446
1	111	100381	125545	5	3.19446
1	111	100381	125545	2	1.59723
1	111	100381	125545	8	1.59723
1	111	100377	125545	6	1.59723
1	111	100377	125545	7	3.19446
1	111	100377	125545	5	1.59723
1	111	100377	125545	2	1.59723
1	111	100377	125545	8	1.59723
1	111	101413	125545	6	1.59723
1	111	101413	125545	7	1.59723
1	111	101413	125545	4	1.59723
1	111	101413	125545	8	1.59723
1	111	101413	131786	3	0.358292
1	111	101413	131786	4	0.358292
1	111	101413	131786	6	0.716581
1	111	101413	131786	7	0.358292
1	111	100381	131786	0	0.716581
1	111	100381	131786	1	1.43316
1	111	100381	131786	2	1.43316
1	111	100381	131786	3	1.79145
1	111	100381	131786	4	1.07487
1	111	100381	131786	5	1.07487
1	111	100381	131786	6	0.716581
1	111	100381	131786	7	0.716581
1	111	100381	131786	8	0.358292
1	111	100377	131786	1	0.358292
1	111	100377	131786	2	0.358292
1	111	100377	131786	3	0.358292
1	111	100377	131786	5	0.358292
1	111	100377	131786	8	0.358292
1	111	100362	125553	3	1.47464
1	111	100362	125553	1	1.47464
1	111	100362	125553	6	1.47464
1	111	100362	125553	7	1.47464
1	111	100362	125553	4	1.47464
1	111	100362	125551	6	0.198852
1	111	100362	125551	7	0.198852
1	111	100362	125545	8	2.74911
1	111	100362	125551	4	0.198852
1	111	100362	125551	2	0.198852
1	111	100362	125551	3	0.198852
1	111	100362	125551	1	0.198852
1	111	100362	125545	4	2.74911
1	111	100376	125553	2	1.47464
1	111	100377	125553	6	2.9493
1	111	100376	125553	3	1.47464
1	111	100377	125553	4	1.47464
1	111	100376	125553	1	1.47464
1	111	100377	125553	3	1.47464
1	111	100381	125553	5	1.47464
1	111	100381	125553	2	1.47464
1	111	100383	125553	6	1.47464
1	111	100383	125553	7	1.47464
1	111	100383	125553	4	1.47464
1	111	100383	125553	5	1.47464
1	111	100382	125553	6	1.47464
1	111	100381	125553	8	1.47464
1	111	100382	125545	8	2.74911
1	111	100383	125545	8	2.74911
1	111	100382	125545	2	2.74911
1	111	100381	125551	3	0.198852
1	111	100383	125545	7	2.74911
1	111	100383	125551	8	0.198852
1	111	100383	125545	5	2.74911
1	111	100382	125545	6	2.74911
1	111	100383	125545	2	2.74911
1	111	100382	125545	7	2.74911
1	111	100382	125545	4	2.74911
1	111	100382	125545	5	2.74911
1	111	100376	125545	7	2.74911
1	111	100376	125545	4	2.74911
1	111	100376	125545	5	2.74911
1	111	100376	125551	6	0.198852
1	111	100376	125551	7	0.198852
1	111	100377	125551	3	0.198852
1	111	100376	125545	8	2.74911
1	111	100376	125551	4	0.198852
1	111	100376	125551	2	0.198852
1	111	100377	125551	6	0.198852
1	111	100384	125545	6	2.74911
1	111	100384	125545	4	2.74911
1	111	100384	125551	7	0.198852
1	111	100384	125553	2	2.9493
1	111	100386	125553	1	1.47464
1	111	100406	125545	8	2.74911
1	111	100406	125545	2	2.74911
1	111	100406	125545	3	2.74911
1	111	100407	125545	7	2.74911
1	111	100406	125545	1	2.74911
1	111	100407	125545	5	2.74911
1	111	100406	125545	6	5.49821
1	111	100406	125545	7	2.74911
1	111	100407	125545	3	2.74911
1	111	100406	125545	4	5.49821
1	111	100406	125545	5	2.74911
1	111	100406	131786	8	0.914011
1	111	100406	131786	5	0.914011
1	111	100407	131786	2	0.914011
1	111	100406	131786	7	0.914011
1	111	100407	131786	3	0.914011
1	111	100406	131786	1	0.914011
1	111	100406	131786	2	0.914011
1	111	100407	131786	6	0.914011
1	111	100406	131786	3	0.914011
1	111	100384	131786	5	0.914011
1	111	100384	131786	7	0.914011
1	111	101413	125551	3	0.198852
1	111	101413	125551	5	0.198852
1	111	100382	131786	8	0.914011
1	111	100382	131786	4	0.914011
1	111	100382	131786	5	0.914011
1	111	100383	131786	1	1.82801
1	111	100382	131786	6	0.914011
1	111	100383	131786	2	0.914011
1	111	100382	131786	7	0.914011
1	111	100383	131786	3	2.74202
1	111	100383	131786	4	0.914011
1	111	100382	131786	1	2.74202
1	111	100383	131786	5	0.914011
1	111	100382	131786	2	0.914011
1	111	100383	131786	6	0.914011
1	111	100382	131786	3	1.82801
1	111	100383	131786	7	0.914011
1	111	100376	131786	5	0.914011
1	111	101413	125553	4	2.9493
1	111	100376	131786	7	0.914011
1	111	101413	125553	2	1.47464
1	111	101413	125553	1	1.47464
1	111	100376	131786	3	0.914011
1	111	100362	131786	8	0.914011
1	111	100362	131786	4	0.914011
1	111	100362	131786	5	0.914011
1	111	100362	131786	6	1.82801
1	111	100362	131786	3	0.914011
1	111	100358	125551	6	0.187243
1	111	100360	125553	2	1.38855
1	111	100358	125551	7	0.187243
1	111	100359	125551	3	0.187243
1	111	100360	125553	3	1.38855
1	111	100358	125551	4	0.187243
1	111	100359	125551	1	0.187243
1	111	100358	125551	2	0.187243
1	111	100361	125553	2	1.38855
1	111	100359	125551	7	0.187243
1	111	100356	125545	4	2.58861
1	111	100359	125545	8	2.58861
1	111	100360	125553	4	1.38855
1	111	100358	125551	1	0.187243
1	111	100361	125553	1	1.38855
1	111	100356	125551	6	0.187243
1	111	100356	125545	8	2.58861
1	111	100356	125551	5	0.187243
1	111	100356	125551	3	0.187243
1	111	100358	125545	7	2.58861
1	111	100358	125545	4	2.58861
1	111	100361	125553	8	1.38855
1	111	100356	125551	1	0.187243
1	111	100356	125553	2	1.38855
1	111	100361	125545	4	2.58861
1	111	100358	125553	8	1.38855
1	111	100356	125553	1	1.38855
1	111	100360	125551	6	0.187243
1	111	100358	125553	2	1.38855
1	111	100359	125553	6	1.38855
1	111	100361	125551	3	0.187243
1	111	100359	125553	7	1.38855
1	111	100356	125553	8	1.38855
1	111	100360	125551	5	0.187243
1	111	100361	125551	1	0.187243
1	111	100358	125553	1	1.38855
1	111	100361	125551	7	0.187243
1	111	100360	125551	1	0.187243
1	111	100361	125551	5	0.187243
1	111	100372	125545	2	2.58861
1	111	100373	125545	7	2.58861
1	111	100374	125551	7	0.187243
1	111	100375	125551	3	0.187243
1	111	100373	125545	4	2.58861
1	111	100373	125551	8	0.187243
1	111	100372	125545	6	2.58861
1	111	100373	125545	2	2.58861
1	111	100374	125551	2	0.187243
1	111	100372	125545	7	2.58861
1	111	100375	125551	7	0.187243
1	111	100372	125551	8	0.187243
1	111	100374	125551	1	0.187243
1	111	100372	125551	6	0.187243
1	111	100373	125551	2	0.187243
1	111	100379	125553	6	1.38855
1	111	100372	125551	7	0.187243
1	111	100372	125545	8	2.58861
1	111	100372	125551	4	0.187243
1	111	100373	125551	1	0.187243
1	111	100379	125553	5	1.38855
1	111	100373	125551	6	0.187243
1	111	100374	125545	6	2.58861
1	111	100372	125551	3	0.187243
1	111	100378	125553	7	2.77712
1	111	100379	125553	3	2.77712
1	111	100378	125553	4	1.38855
1	111	100372	125551	1	0.187243
1	111	100373	125551	5	0.187243
1	111	100378	125553	5	1.38855
1	111	100379	125553	1	1.38855
1	111	101408	131786	4	0.860651
1	111	100380	125553	3	1.38855
1	111	101408	131786	5	0.860651
1	111	101409	131786	1	0.860651
1	111	101408	131786	6	0.860651
1	111	101409	131786	2	0.860651
1	111	101408	131786	7	0.860651
1	111	101409	131786	3	0.860651
1	111	101408	131786	0	0.860651
1	111	100380	125553	7	1.38855
1	111	101408	131786	1	1.72129
1	111	101409	131786	5	0.860651
1	111	101408	131786	2	1.72129
1	111	101408	131786	3	1.72129
1	111	101409	131786	8	0.860651
1	111	101410	131786	7	0.860651
1	111	100380	125545	3	2.58861
1	111	100380	125545	0	2.58861
1	111	100380	125545	1	2.58861
1	111	100380	125545	6	2.58861
1	111	100380	125545	7	2.58861
1	111	100380	125545	4	2.58861
1	111	100380	125545	5	2.58861
1	111	100380	125551	6	0.187243
1	111	100380	125545	8	2.58861
1	111	100380	125551	3	0.187243
1	111	100380	125551	1	0.187243
1	111	100372	125553	2	1.38855
1	111	100372	125553	3	1.38855
1	111	100373	125553	4	1.38855
1	111	100378	125551	5	0.187243
1	111	100379	125551	6	0.187243
1	111	100378	125551	3	0.187243
1	111	100378	125551	1	0.187243
1	111	100375	125553	4	1.38855
1	111	100374	125553	7	1.38855
1	111	100375	125553	3	1.38855
1	111	100385	125553	4	1.38855
1	111	100404	125545	2	2.58861
1	111	100405	125545	6	7.76583
1	111	100404	125545	3	2.58861
1	111	100405	125545	7	5.17722
1	111	100404	125545	0	2.58861
1	111	100405	125545	4	5.17722
1	111	100404	125545	1	5.17722
1	111	100405	125545	5	7.76583
1	111	100404	125545	6	2.58861
1	111	100405	125545	2	5.17722
1	111	100404	125545	7	5.17722
1	111	100405	125545	3	5.17722
1	111	100404	125545	4	5.17722
1	111	100404	125551	8	0.374488
1	111	100405	125545	0	5.17722
1	111	100404	125545	5	2.58861
1	111	100405	125545	1	5.17722
1	111	100404	125551	6	0.561731
1	111	100405	125551	2	0.187243
1	111	100404	125551	7	0.187243
1	111	100404	125545	8	2.58861
1	111	100404	125551	4	0.374488
1	111	100404	125551	5	0.187243
1	111	100405	125551	1	0.187243
1	111	100404	125551	2	0.374488
1	111	100404	125551	3	0.187243
1	111	100405	125551	7	0.187243
1	111	100405	125545	8	5.17722
1	111	100405	125551	4	0.187243
1	111	100404	125551	1	0.561731
1	111	100403	125551	2	0.187243
1	111	100403	125551	3	0.561731
1	111	100403	125551	0	0.187243
1	111	100403	125551	1	0.374488
1	111	100403	125551	6	0.187243
1	111	100403	125551	7	0.374488
1	111	100403	125545	8	2.58861
1	111	100403	125551	4	0.187243
1	111	100403	125551	5	0.374488
1	111	100403	125545	6	5.17722
1	111	100403	125545	7	5.17722
1	111	100403	125545	4	5.17722
1	111	100403	125551	8	0.374488
1	111	100403	125545	5	5.17722
1	111	100403	125545	2	5.17722
1	111	100403	125545	3	5.17722
1	111	100403	125545	1	5.17722
1	111	100403	125553	4	1.38855
1	111	100403	125553	2	1.38855
1	111	100403	125553	3	1.38855
1	111	100404	125553	6	1.38855
1	111	100404	125553	4	1.38855
1	111	100404	125553	5	1.38855
1	111	100849	125545	6	2.58861
1	111	100849	125545	7	5.17722
1	111	100849	125551	8	0.187243
1	111	100849	125545	5	2.58861
1	111	100849	125545	3	2.58861
1	111	100849	125551	2	0.187243
1	111	100849	125551	3	0.187243
1	111	100849	125551	0	0.187243
1	111	100849	125551	1	0.187243
1	111	100849	125551	6	0.187243
1	111	100849	125551	4	0.187243
1	111	100849	125553	7	1.38855
1	111	100849	125553	3	1.38855
1	111	100849	125553	1	1.38855
1	111	100345	131786	3	0.860651
1	111	100345	131786	6	0.860651
1	111	100345	131786	8	0.860651
1	111	100404	131786	4	0.860651
1	111	100405	131786	0	0.860651
1	111	100404	131786	5	1.72129
1	111	100405	131786	1	2.58194
1	111	100405	131786	2	2.58194
1	111	100404	131786	7	0.860651
1	111	100405	131786	3	1.72129
1	111	100405	131786	4	0.860651
1	111	100404	131786	1	0.860651
1	111	100405	131786	5	0.860651
1	111	100404	131786	2	1.72129
1	111	100404	131786	3	0.860651
1	111	100405	131786	7	1.72129
1	111	100405	131786	8	0.860651
1	111	100403	131786	8	0.860651
1	111	100403	131786	0	0.860651
1	111	100403	131786	1	2.58194
1	111	100403	131786	2	1.72129
1	111	100403	131786	3	2.58194
1	111	100403	131786	4	0.860651
1	111	100403	131786	5	1.72129
1	111	100403	131786	6	0.860651
1	111	100385	131786	8	0.860651
1	111	100372	131786	4	1.72129
1	111	100373	131786	0	0.860651
1	111	100372	131786	5	0.860651
1	111	100372	131786	6	0.860651
1	111	100373	131786	2	0.860651
1	111	100373	131786	3	0.860651
1	111	100372	131786	0	0.860651
1	111	100373	131786	4	1.72129
1	111	100372	131786	1	3.44259
1	111	100372	131786	2	1.72129
1	111	100373	131786	6	0.860651
1	111	100372	131786	3	2.58194
1	111	100373	131786	8	0.860651
1	111	100374	131786	7	0.860651
1	111	100372	131786	8	0.860651
1	111	100374	131786	3	0.860651
1	111	101408	125545	2	2.58861
1	111	101410	125551	6	0.187243
1	111	101409	125545	7	2.58861
1	111	101408	125545	7	2.58861
1	111	101410	125551	3	0.187243
1	111	101408	125551	8	0.187243
1	111	101408	125545	5	2.58861
1	111	101408	125551	6	0.187243
1	111	101409	125551	2	0.187243
1	111	101409	125551	3	0.187243
1	111	101408	125551	4	0.187243
1	111	101409	125551	0	0.187243
1	111	101408	125551	2	0.187243
1	111	101408	125551	3	0.187243
1	111	101409	125551	7	0.187243
1	111	101410	125545	7	2.58861
1	111	101408	125551	1	0.187243
1	111	101409	125551	5	0.187243
1	111	100380	131786	4	1.72129
1	111	100380	131786	5	1.72129
1	111	100380	131786	6	0.860651
1	111	101409	125553	5	1.38855
1	111	100380	131786	7	1.72129
1	111	101408	125553	6	1.38855
1	111	101409	125553	2	1.38855
1	111	101408	125553	7	1.38855
1	111	100380	131786	1	1.72129
1	111	100380	131786	2	2.58194
1	111	101408	125553	5	1.38855
1	111	100380	131786	3	1.72129
1	111	101410	125553	2	1.38855
1	111	100356	131786	4	0.860651
1	111	100356	131786	6	0.860651
1	111	100358	131786	5	0.860651
1	111	100358	131786	6	1.72129
1	111	100356	131786	8	0.860651
1	111	100359	131786	4	0.860651
1	111	100359	131786	7	0.860651
1	111	100361	131786	3	0.860651
1	111	100361	131786	7	0.860651
1	111	100849	131786	0	0.860651
1	111	100849	131786	1	2.58194
1	111	100849	131786	2	2.58194
1	111	100849	131786	3	1.72129
1	111	100849	131786	4	1.72129
1	111	100849	131786	5	1.72129
1	111	100849	131786	7	1.72129
1	111	100344	125553	2	1.38855
1	111	100344	125553	1	1.38855
1	111	100345	125553	3	2.77712
1	111	100345	125553	1	1.38855
1	111	100344	125545	6	2.58861
1	111	100345	125551	2	0.187243
1	111	100344	125551	7	0.187243
1	111	100345	125551	3	0.187243
1	111	100344	125551	4	0.187243
1	111	100344	125551	2	0.187243
1	111	100345	125551	5	0.187243
1	111	131229	125553	4	3.186
1	111	125553	130631	1	10.0
1	111	125469	126359	2	5.0
1	111	125469	126359	3	4.0
1	111	125469	126359	0	5.0
1	111	125469	126359	1	4.0
1	111	125469	126359	6	3.0
1	111	125469	126359	7	3.0
1	111	125469	126359	4	7.0
1	111	125469	126359	5	8.0
1	111	131536	126234	6	1.0
1	111	131536	126234	7	1.0
1	111	125545	130631	4	1.0
1	111	125551	126399	2	4.0
1	111	100360	100849	2	1.0
1	111	100361	100849	6	1.0
1	111	125551	126399	3	3.0
1	111	100361	100849	4	1.0
1	111	125551	126399	1	5.0
1	111	125551	126399	6	4.0
1	111	125551	126399	7	2.0
1	111	125551	126399	4	4.0
1	111	100360	100849	4	1.0
1	111	125551	126399	5	5.0
1	111	125545	126399	2	5.0
1	111	125545	126399	3	4.0
1	111	131483	126234	1	1.0
1	111	125545	126399	1	2.0
1	111	125545	126399	6	5.0
1	111	125545	126399	4	2.0
1	111	131483	126234	6	1.0
1	111	125545	126399	5	1.0
1	111	100356	100849	1	1.0
1	111	100356	100849	7	1.0
1	111	100358	100849	2	1.0
1	111	100359	100849	5	1.0
1	111	100358	100849	4	1.0
1	111	100379	100849	8	1.0
1	111	100379	100849	6	1.0
1	111	100379	100849	4	1.0
1	111	100378	100849	1	1.0
1	111	100379	100849	2	1.0
1	111	100378	100849	7	1.0
1	111	100378	100849	5	1.0
1	111	100379	100849	1	1.0
1	111	100380	100849	3	1.0
1	111	100380	100849	1	1.0
1	111	100380	100849	5	1.0
1	111	100372	100849	4	1.0
1	111	125553	126399	2	20.0
1	111	125553	126399	3	9.0
1	111	125553	126399	1	10.0
1	111	125553	126399	6	7.0
1	111	100375	100849	2	1.0
1	111	100374	100849	7	1.0
1	111	100373	100849	8	1.0
1	111	125553	126399	5	8.0
1	111	100385	100849	6	1.0
1	111	125545	126307	6	1.0
1	111	125545	126307	7	2.0
1	111	125545	126307	4	2.0
1	111	125545	126307	5	3.0
1	111	125553	126359	2	21.0
1	111	125553	126359	0	33.0
1	111	125553	126359	1	10.0
1	111	125553	126359	6	7.0
1	111	125553	126359	7	8.0
1	111	125553	126359	4	24.0
1	111	125553	126359	5	8.0
1	111	125553	126364	4	62.0
1	111	125551	126307	2	8.0
1	111	125553	126364	5	15.0
1	111	125551	126307	3	11.0
1	111	125553	126364	6	51.0
1	111	125551	126307	0	18.0
1	111	125553	126364	7	45.0
1	111	125551	126307	1	7.0
1	111	125551	126307	6	8.0
1	111	125553	126364	0	66.0
1	111	125551	126307	7	8.0
1	111	125553	126364	1	77.0
1	111	125551	126307	4	13.0
1	111	125553	126364	2	61.0
1	111	125551	126307	5	8.0
1	111	125553	126364	3	86.0
1	111	125553	126307	3	8.0
1	111	125553	126307	7	7.0
1	111	125553	126307	4	7.0
1	111	125545	126359	3	1.0
1	111	125545	126359	6	6.0
1	111	125545	126359	7	6.0
1	111	125545	126359	4	1.0
1	111	125545	126359	5	2.0
1	111	125551	126359	2	11.0
1	111	125551	126359	3	12.0
1	111	125551	126359	1	12.0
1	111	125551	126359	6	16.0
1	111	125551	126359	7	17.0
1	111	125551	126359	4	14.0
1	111	125551	126359	5	10.0
1	111	125545	126364	4	7.0
1	111	125545	126364	5	9.0
1	111	125545	126364	6	5.0
1	111	125545	126364	7	6.0
1	111	125545	126364	1	2.0
1	111	125545	126364	2	1.0
1	111	125545	126364	3	1.0
1	111	100403	100849	6	1.0
1	111	100403	100849	4	1.0
1	111	100405	100849	6	1.0
1	111	100405	100849	5	1.0
1	111	100405	100849	2	1.0
1	111	100404	100849	7	1.0
1	111	100405	100849	0	1.0
1	111	100344	100403	6	1.0
1	111	100344	100404	8	1.0
1	111	100345	100403	2	1.0
1	111	100345	100406	8	1.0
1	111	100849	101409	6	1.0
1	111	100849	101409	4	1.0
1	111	100849	101408	7	1.0
1	111	100344	100406	8	1.0
1	111	100849	101408	1	1.0
1	111	100344	100405	2	1.0
1	111	100345	100404	4	1.0
1	111	100345	100405	6	1.0
1	111	100345	100406	0	1.0
1	111	100849	101413	7	1.0
1	111	100344	100406	6	1.0
1	111	100345	100405	5	1.0
1	111	100345	100406	3	1.0
1	111	100849	101413	5	1.0
1	111	100344	100407	2	1.0
1	111	100345	100405	2	1.0
1	111	100849	101413	3	1.0
1	111	100344	100405	4	1.0
1	111	100345	100406	6	1.0
1	111	100345	100407	5	1.0
1	111	100849	101413	1	1.0
1	111	100345	100384	1	1.0
1	111	100345	100385	3	1.0
1	111	100345	100386	5	1.0
1	111	100344	100384	7	1.0
1	111	100344	100385	8	1.0
1	111	100345	100384	8	1.0
1	111	100345	100374	8	1.0
1	111	100345	100375	2	1.0
1	111	100345	100372	5	1.0
1	111	100345	100373	7	1.0
1	111	100344	100375	3	1.0
1	111	100344	100372	7	1.0
1	111	100344	100375	1	1.0
1	111	100344	100379	6	1.0
1	111	100345	100377	6	1.0
1	111	100345	100379	2	1.0
1	111	100345	100376	5	1.0
1	111	100344	100379	4	1.0
1	111	100344	100381	8	1.0
1	111	100345	100377	4	2.0
1	111	100345	100378	2	1.0
1	111	100344	100377	1	1.0
1	111	100344	100378	7	1.0
1	111	100345	100376	7	1.0
1	111	100345	100379	1	1.0
